type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,50.9435,6.96042,48.2,-1.6,43.336,1.11,,
T,50.9435,6.96043,48.2,-2,43.336,0.7,,
T,50.9435,6.96044,48.2,-2.1,43.337,0.7,,
T,50.9435,6.96045,48.2,-2,43.338,0.7,,
T,50.9435,6.96046,48.1,-2,43.338,0.7,,
T,50.94351,6.96046,48.1,-1.2,43.34,1.11,,
T,50.94351,6.96047,48.1,-1.8,43.34,0.7,,
T,50.94351,6.96048,48.1,-1.8,43.341,0.7,,
T,50.94352,6.96049,48.1,-1.7,43.342,1.32,,
T,50.94352,6.9605,48.1,-1.6,43.343,0.7,,
T,50.94321,6.96174,45.4,-2.8,43.437,93.73,,
T,50.94316,6.96194,45,-2.7,43.452,15.12,,
T,50.94313,6.9621,45,-0.1,43.464,11.73,,
T,50.94313,6.9621,45,,43.464,0,,
T,50.94309,6.96213,45,0,43.468,4.92,,
T,50.94307,6.96215,45,0,43.471,2.63,,
T,50.94306,6.96219,45,0,43.474,3.02,,
T,50.94304,6.96223,45,-0.8,43.478,3.59,,
T,50.94302,6.96227,44.8,-4,43.481,3.59,,
T,50.94295,6.96233,44.6,-2.4,43.49,8.86,,
T,50.94293,6.96235,44.5,-2.7,43.493,2.63,,
T,50.94291,6.96236,44.5,-1.5,43.495,2.33,,
T,50.94283,6.96236,44.5,0,43.504,8.9,,
T,50.94276,6.96239,44.4,-1.6,43.512,8.07,,
T,50.94261,6.96233,44.2,-0.7,43.529,17.21,,
T,50.94256,6.96231,44.1,-1.6,43.535,5.74,,
T,50.94248,6.96228,44,-1.6,43.544,9.15,,
T,50.94241,6.96226,44,0,43.552,7.91,,
T,50.9424,6.96226,44,0,43.553,1.11,,
T,50.94239,6.96226,44,0,43.554,1.11,,
T,50.94233,6.96224,44,0,43.561,6.82,,
T,50.94227,6.96223,44,0,43.568,6.71,,
T,50.94222,6.96222,44,0,43.573,5.61,,
T,50.94207,6.96222,44,0,43.59,16.69,,
T,50.94203,6.96222,44,0,43.595,4.45,,
T,50.94201,6.96222,44,0,43.597,2.22,,
T,50.94186,6.96221,45.8,11,43.613,16.7,,
T,50.94166,6.96221,50.1,19.3,43.636,22.25,,
T,50.94152,6.9622,52.1,12.9,43.651,15.59,,
T,50.94151,6.9622,52.3,12.7,43.652,1.11,,
T,50.94133,6.9622,52.9,3.2,43.672,20.02,,
T,50.94122,6.96219,50.9,-16.6,43.685,12.26,,
T,50.94111,6.96219,48.9,-16.4,43.697,12.24,,
T,50.94101,6.96219,48.2,-6.1,43.708,11.12,,
T,50.94086,6.9622,47.2,-6.1,43.725,16.7,,
T,50.94084,6.9622,47,-6.2,43.727,2.22,,
T,50.9408,6.96221,46.8,-6.2,43.732,4.51,,
T,50.94069,6.96222,46,-6.5,43.744,12.26,,
T,50.94061,6.96222,45.4,-6.4,43.753,8.9,,
T,50.94051,6.96224,44.8,-5.5,43.764,11.21,,
T,50.94013,6.96229,44.4,-0.9,43.806,42.42,,
T,50.93976,6.96235,44.9,1.3,43.848,41.38,,
T,50.93961,6.96238,44.8,-1,43.865,16.82,,
T,50.93888,6.96253,44,-0.9,43.946,81.89,,
T,50.9387,6.96257,44,0,43.967,20.22,,
T,50.9386,6.96259,44,0,43.978,11.21,,
T,50.93852,6.96261,44,0,43.987,9.01,,
T,50.9383,6.96265,44,0,44.011,24.64,,
T,50.93828,6.96266,44,0,44.014,2.33,,
T,50.93808,6.9627,44,0,44.036,22.43,,
T,50.93781,6.96275,44,0,44.066,30.24,,
T,50.93768,6.96278,44,0,44.081,14.62,,
T,50.93727,6.96285,44,0,44.127,45.88,,
T,50.93725,6.96285,44,0,44.129,2.22,,
T,50.93709,6.96288,44,0,44.147,17.92,,
T,50.93691,6.96291,44,0,44.167,20.14,,
T,50.93682,6.96292,44,0,44.177,10.04,,
T,50.93675,6.96294,44,0,44.185,7.91,,
T,50.93673,6.96294,44,0,44.187,2.22,,
T,50.93669,6.96295,44,0,44.192,4.51,,
T,50.93666,6.96295,44,0.5,44.195,3.34,,
T,50.93655,6.96296,44.3,2.2,44.208,12.26,,
T,50.9364,6.96298,44.5,1.4,44.224,16.75,,
T,50.93637,6.96298,44.4,-4.2,44.228,3.34,,
T,50.9362,6.96299,42.7,-8.8,44.247,18.93,,
T,50.93604,6.963,41.5,-6.5,44.264,17.81,,
T,50.93599,6.963,41.5,-0.6,44.27,5.56,,
T,50.93594,6.963,41.5,-0.6,44.275,5.56,,
T,50.93594,6.963,41.5,,44.275,0,,
T,50.93591,6.96293,42.4,15.1,44.281,5.95,,
T,50.93589,6.96291,42.5,4.1,44.284,2.63,,
T,50.93585,6.96288,42.4,-1.1,44.289,4.92,,
T,50.93578,6.96286,42.5,0.4,44.297,7.91,,
T,50.9355,6.96288,42.8,1.2,44.328,31.18,,
T,50.9354,6.96288,43.2,3.2,44.339,11.12,,
T,50.93532,6.96288,43.5,3.2,44.348,8.9,,
T,50.93527,6.96287,43.7,3.5,44.354,5.61,,
T,50.93524,6.96286,43.7,2,44.357,3.41,,
T,50.93519,6.96286,43.8,1,44.363,5.56,,
T,50.93516,6.96286,43.8,1,44.366,3.34,,
T,50.93514,6.96285,43.9,1.7,44.368,2.33,,
T,50.93512,6.96284,43.9,1.5,44.371,2.33,,
T,50.9351,6.96282,43.9,1.6,44.373,2.63,,
T,50.93508,6.96279,44,1.4,44.376,3.07,,
T,50.93506,6.96275,44.1,4.4,44.38,3.59,,
T,50.93504,6.96271,44.3,4.8,44.384,3.59,,
T,50.93503,6.96269,44.4,3.9,44.385,1.79,,
T,50.93502,6.96266,44.5,4.2,44.388,2.38,,
T,50.93502,6.96263,44.6,5.9,44.39,2.11,,
T,50.93502,6.96261,44.7,5.8,44.391,1.41,,
T,50.93502,6.96254,45,5.9,44.396,4.92,,
T,50.93502,6.96233,45.2,1.4,44.411,14.76,,
T,50.93502,6.96233,45.2,,44.411,0,,
T,50.93514,6.96229,46.4,8.8,44.425,13.64,,
T,50.93529,6.96229,47.7,7.7,44.441,16.69,,
T,50.93543,6.96228,46.8,-5.6,44.457,15.59,,
T,50.93581,6.96227,44.2,-6.2,44.499,42.28,,
T,50.93597,6.96227,47,16.1,44.517,17.8,,
T,50.93599,6.96226,47.5,18.2,44.519,2.33,,
T,50.93606,6.96226,49,19.9,44.527,7.79,,
T,50.93615,6.96225,50,9.5,44.537,10.04,,
T,50.93616,6.96225,49.9,-3.2,44.538,1.11,,
T,50.93619,6.96224,49.8,-4.2,44.542,3.41,,
T,50.93623,6.96224,49.6,-3.2,44.546,4.45,,
T,50.93628,6.96223,49.4,-3.9,44.552,5.61,,
T,50.93633,6.96222,49.2,-3.8,44.557,5.61,,
T,50.93634,6.96222,49.2,-3.3,44.558,1.11,,
T,50.93639,6.96221,48.9,-4.1,44.564,5.61,,
T,50.93643,6.9622,48.3,-13.3,44.568,4.51,,
T,50.93647,6.96216,47.7,-12.7,44.574,5.26,,
T,50.9365,6.96214,47.2,-12.5,44.577,3.62,,
T,50.93652,6.9621,46.9,-9.5,44.581,3.59,,
T,50.93653,6.96208,46.7,-9.1,44.583,1.79,,
T,50.93655,6.96206,46.4,-10.7,44.585,2.63,,
T,50.93658,6.96203,46,-10.2,44.589,3.95,,
T,50.93659,6.962,45.9,-6.2,44.592,2.38,,
T,50.93661,6.96197,45.6,-8.2,44.595,3.07,,
T,50.93662,6.96194,45.5,-4.8,44.597,2.38,,
T,50.93663,6.96191,45.5,-0.5,44.6,2.38,,
T,50.93664,6.96188,45.5,-0.3,44.602,2.38,,
T,50.93664,6.96184,45.6,4.6,44.605,2.81,,
T,50.93664,6.96183,45.7,4.6,44.605,0.7,,
T,50.93665,6.9618,45.7,0.4,44.608,2.38,,
T,50.93665,6.96175,45.8,4.8,44.611,3.51,,
T,50.93665,6.96171,46,4.8,44.614,2.81,,
T,50.93665,6.96151,46.1,0.6,44.628,14.06,,
T,50.93665,6.9613,46.3,1.9,44.643,14.76,,
T,50.93664,6.96126,46.5,5.6,44.646,3.02,,
T,50.93664,6.96123,46.6,5.6,44.648,2.11,,
T,50.93664,6.96122,46.7,5.5,44.649,0.7,,
T,50.93663,6.96118,46.9,6.1,44.652,3.02,,
T,50.93662,6.96114,47,6.5,44.655,3.02,,
T,50.93661,6.96111,47.2,6.6,44.657,2.38,,
T,50.93659,6.96108,47.3,2.3,44.66,3.07,,
T,50.93657,6.96105,47.3,2.3,44.663,3.07,,
T,50.93654,6.96103,47.5,3,44.667,3.62,,
T,50.93651,6.961,47.6,2.7,44.671,3.95,,
T,50.93648,6.961,47.7,3.2,44.674,3.34,,
T,50.93646,6.961,47.7,3.2,44.677,2.22,,
T,50.9364,6.961,48,3.2,44.683,6.67,,
T,50.93632,6.961,48,0.4,44.692,8.9,,
T,50.93629,6.961,48,0,44.695,3.34,,
T,50.93622,6.96101,48,0,44.703,7.82,,
T,50.93617,6.96101,48,0,44.709,5.56,,
T,50.93612,6.961,48,0,44.714,5.61,,
T,50.93607,6.96098,47.9,-1.2,44.72,5.74,,
T,50.93604,6.96097,47.9,-1.8,44.724,3.41,,
T,50.93601,6.96095,47.8,-2.2,44.727,3.62,,
T,50.93601,6.96095,47.8,,44.727,0,,
T,50.93595,6.96067,47.4,-1.8,44.748,20.78,,
T,50.93595,6.96067,47.4,,44.748,0,,
T,50.93595,6.9606,47.4,0,44.753,4.92,,
T,50.93596,6.96054,47.5,0.8,44.757,4.36,,
T,50.93597,6.96049,47.5,1,44.761,3.69,,
T,50.93599,6.96043,47.6,1.5,44.766,4.77,,
T,50.93601,6.9604,47.6,2.3,44.769,3.07,,
T,50.93603,6.96037,47.7,2.3,44.772,3.07,,
T,50.93605,6.96034,47.8,2.3,44.775,3.07,,
T,50.93608,6.96031,47.9,2.7,44.779,3.95,,
T,50.93625,6.96032,47.6,-1.6,44.798,18.93,,
T,50.93664,6.96032,47,-1.3,44.841,43.39,,
T,50.93743,6.96028,46.8,-0.3,44.929,87.93,,
