type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,48.61683,16.67648,201.3,2.1,73.987,75.85,,
T,48.6166,16.67643,201.7,1.5,74.013,25.84,,
T,48.6159,16.67627,199.9,-2.3,74.091,78.73,,
T,48.61577,16.67622,199.4,-3.5,74.106,14.92,,
T,48.6152,16.67604,201.8,3.8,74.171,64.76,,
T,48.615,16.67596,203.5,7.5,74.194,23.01,,
T,48.61432,16.67567,199.8,-4.8,74.273,78.58,,
T,48.61372,16.67537,196.3,-5,74.343,70.29,,
T,48.61332,16.67513,200.6,9.1,74.391,47.87,,
T,48.61268,16.6747,205.1,5.7,74.469,77.91,,
T,48.61211,16.67428,206.8,2.4,74.539,70.55,,
T,48.61139,16.67367,208.8,2.2,74.631,91.84,,
T,48.61112,16.67341,211.4,7.4,74.667,35.62,,
T,48.61036,16.67262,214.9,3.4,74.769,102.65,,
T,48.60972,16.67187,218,3.5,74.859,90.13,,
T,48.60923,16.67121,223,6.8,74.932,73.06,,
T,48.60883,16.67063,228.1,8.3,74.994,61.71,,
T,48.60851,16.67013,225.7,-4.5,75.045,51.24,,
T,48.60808,16.66938,219,-9.2,75.119,73.11,,
T,48.60787,16.66901,215.2,-10.5,75.154,35.91,,
T,48.60776,16.66879,213.6,-8.3,75.175,20.32,,
T,48.60752,16.6683,215.2,3.7,75.22,44.92,,
T,48.60748,16.66822,215.8,7.9,75.227,7.39,,
T,48.6073,16.66786,217.9,6.3,75.26,33.25,,
T,48.60712,16.66745,219.2,3.5,75.297,36.26,,
T,48.60676,16.66654,221.7,3.2,75.375,78.14,,
T,48.60649,16.66584,221.3,-0.6,75.434,59.72,,
T,48.60617,16.66487,213.8,-9.4,75.514,79.9,,
T,48.60598,16.66422,209.7,-7.8,75.567,52.39,,
T,48.60575,16.66335,211.6,2.8,75.636,69.07,,
T,48.60568,16.6631,212.5,4.3,75.656,20.01,,
T,48.60535,16.66164,201.5,-9.7,75.77,113.75,,
T,48.60533,16.66155,200.7,-10.8,75.777,7,,
T,48.60486,16.65921,187.6,-7.3,75.957,180.31,,
T,48.60468,16.6583,187.9,0.5,76.027,70.03,,
T,48.60451,16.65738,188.9,1.4,76.097,70.43,,
T,48.60442,16.65693,190.2,3.8,76.132,34.66,,
T,48.6043,16.65629,192.2,4.2,76.181,49.05,,
T,48.60428,16.65618,192.6,4.8,76.189,8.41,,
T,48.60408,16.65519,196.7,5.4,76.266,76.32,,
T,48.60408,16.65519,196.7,,76.266,0,,
T,48.60395,16.6545,199.5,5.3,76.319,52.9,,
T,48.60367,16.65304,203.6,3.6,76.431,112.09,,
T,48.60367,16.65302,203.5,-1,76.432,1.48,,
T,48.60358,16.65259,203.6,0.2,76.465,33.25,,
T,48.60334,16.65135,203.9,0.3,76.561,95.27,,
T,48.60327,16.65095,204.9,3.2,76.591,30.51,,
T,48.60322,16.65069,205.9,5.1,76.611,19.97,,
T,48.60265,16.64779,218.9,5.8,76.834,223.07,,
T,48.6026,16.64753,217.8,-5.7,76.854,19.97,,
T,48.60255,16.64728,220.2,12.5,76.874,19.26,,
T,48.60214,16.64515,225.3,3.1,77.037,163.58,,
T,48.60207,16.64481,225.5,1,77.063,26.26,,
T,48.60195,16.64426,226.6,2.6,77.106,42.7,,
T,48.60175,16.64342,229.4,4.2,77.172,65.82,,
T,48.6017,16.64321,229.9,3.3,77.188,16.46,,
T,48.60156,16.64264,231.9,4.3,77.233,44.83,,
T,48.60144,16.64224,233,3.4,77.266,32.38,,
T,48.6012,16.64147,235.9,4.7,77.328,62.75,,
T,48.60116,16.64137,236.1,1.7,77.337,8.61,,
T,48.60111,16.6412,236.7,4.6,77.351,13.72,,
T,48.60103,16.64097,237.1,2.4,77.37,19.15,,
T,48.60098,16.64082,237.5,2.8,77.382,12.38,,
T,48.60089,16.64055,238,2.3,77.404,22.29,,
T,48.60088,16.64052,238.1,4.4,77.407,2.48,,
T,48.60049,16.63952,237.8,-0.4,77.492,85.56,,
T,48.60033,16.63914,236.4,-4.2,77.526,33.2,,
T,48.60016,16.63875,235.2,-3.6,77.56,34.42,,
T,48.60005,16.63851,234,-5.4,77.582,21.52,,
T,48.59988,16.63815,232.3,-5.3,77.614,32.59,,
T,48.59967,16.63771,230.6,-4.1,77.654,39.98,,
T,48.59967,16.6377,230.6,0,77.655,0.74,,
T,48.59945,16.63728,229,-4,77.694,39.47,,
T,48.59939,16.63716,228.4,-5.7,77.706,11.08,,
T,48.59917,16.63676,226,-6.2,77.744,38.33,,
T,48.59884,16.6362,222.9,-5.6,77.799,55.25,,
T,48.59844,16.63553,218.7,-6.4,77.866,66.49,,
T,48.59801,16.63486,208.8,-14.3,77.934,68.76,,
T,48.59771,16.63447,202.9,-13.5,77.978,44.05,,
T,48.59746,16.63411,202.3,-1.4,78.017,38.44,,
T,48.59719,16.63377,204.5,5.6,78.056,39.12,,
T,48.59706,16.63361,205.6,5.6,78.075,18.66,,
T,48.59657,16.63305,211.7,9,78.143,68.38,,
T,48.59616,16.63261,216.7,8.9,78.199,55.96,,
T,48.59559,16.63205,222.7,8,78.275,75.66,,
T,48.5953,16.63177,227.1,11.4,78.313,38.3,,
T,48.59517,16.63167,229.1,12.6,78.329,16.23,,
T,48.59517,16.63166,229.2,8.5,78.33,0.74,,
T,48.59474,16.6313,234.2,9.1,78.385,54.7,,
T,48.59431,16.63096,232.8,-2.6,78.439,53.99,,
T,48.59402,16.63074,230.4,-6.6,78.475,36.1,,
T,48.59339,16.63032,225.1,-6.9,78.551,76.6,,
T,48.5928,16.62998,220.2,-7,78.622,70.24,,
T,48.59265,16.62989,218.2,-11.6,78.639,17.95,,
T,48.59244,16.62977,214.9,-13,78.664,24.97,,
T,48.59223,16.62965,211.1,-15.2,78.689,24.97,,
T,48.59202,16.62956,208.8,-9.5,78.714,24.28,,
T,48.59185,16.62949,207.9,-4.4,78.733,19.6,,
T,48.59162,16.62939,208.2,1,78.76,26.62,,
T,48.59133,16.62925,210.3,6.1,78.794,33.86,,
T,48.59127,16.62923,211,10,78.801,6.83,,
T,48.59073,16.62904,216,8.2,78.862,61.66,,
T,48.59021,16.62887,219.6,6.1,78.921,59.17,,
T,48.58953,16.62867,225.2,7.2,78.998,77.04,,
T,48.58909,16.62853,227.6,4.8,79.048,50.01,,
T,48.58873,16.6284,229.3,4.3,79.09,41.17,,
T,48.58872,16.6284,229.4,3.2,79.091,1.11,,
T,48.58862,16.62836,229.9,4.4,79.102,11.51,,
T,48.58796,16.62808,231.6,2.3,79.179,76.24,,
T,48.58719,16.62771,230.2,-1.5,79.268,89.87,,
T,48.58656,16.62736,228.1,-2.8,79.343,74.66,,
T,48.5865,16.62733,227.8,-4.6,79.35,7.03,,
T,48.58628,16.6272,226.4,-5.2,79.376,26.28,,
T,48.58613,16.62709,225.5,-4.9,79.395,18.55,,
T,48.58591,16.62695,224.3,-4.6,79.421,26.56,,
T,48.58478,16.62616,221.2,-2.3,79.56,138.52,,
T,48.58458,16.62602,220.7,-2.1,79.584,24.52,,
T,48.5837,16.62538,218.6,-1.9,79.693,108.65,,
T,48.58322,16.62507,217.1,-2.4,79.751,58.07,,
T,48.58268,16.62476,215.8,-2.1,79.815,64.26,,
T,48.5825,16.62467,214.8,-4.6,79.837,21.09,,
T,48.58234,16.62459,213.9,-4.6,79.855,18.75,,
T,48.58187,16.6244,210.5,-6.3,79.909,54.11,,
T,48.5817,16.62433,209.3,-6,79.929,19.6,,
T,48.5812,16.62419,205.8,-6.3,79.986,56.55,,
T,48.58088,16.6241,201.4,-12.3,80.022,36.2,,
T,48.58036,16.62399,192.8,-14.6,80.08,58.39,,
T,48.5799,16.62394,190.2,-5.2,80.131,51.29,,
T,48.57953,16.62391,190,-0.5,80.173,41.2,,
T,48.57925,16.62391,190,0,80.204,31.14,,
T,48.57902,16.62391,190,0.1,80.229,25.58,,
T,48.57855,16.62394,190.4,0.7,80.282,52.31,,
T,48.57819,16.62397,191.8,3.5,80.322,40.09,,
T,48.57792,16.62402,192.8,3.3,80.352,30.25,,
T,48.57759,16.62409,195.1,6.2,80.389,37.06,,
T,48.57738,16.62415,196,3.9,80.413,23.77,,
T,48.5771,16.62423,197,3,80.445,31.69,,
T,48.57677,16.62433,196.2,-2.1,80.482,37.43,,
T,48.57656,16.62441,194.8,-5.7,80.506,24.09,,
T,48.57622,16.62455,193,-4.6,80.545,39.19,,
T,48.57615,16.62458,192.7,-4.4,80.553,8.09,,
T,48.57577,16.62477,188.7,-8.8,80.598,44.52,,
T,48.57564,16.62487,187.9,-4.9,80.614,16.23,,
T,48.57551,16.6249,187.3,-4.3,80.629,14.62,,
T,48.57531,16.62501,187,-1.3,80.652,23.68,,
T,48.57493,16.62524,186.1,-2,80.698,45.54,,
T,48.57464,16.62543,186,-0.3,80.733,35.16,,
T,48.57426,16.62571,186,0,80.78,47.04,,
T,48.5738,16.62609,186,0,80.838,58.33,,
T,48.57352,16.62633,186,0,80.874,35.82,,
T,48.57342,16.62642,186,0,80.887,12.95,,
T,48.57336,16.62648,186,0,80.895,8.01,,
T,48.57323,16.62661,185.4,-3.4,80.913,17.35,,
T,48.57318,16.62666,184.9,-7.3,80.919,6.67,,
T,48.57269,16.62712,185.7,1.2,80.983,64.2,,
T,48.57261,16.62719,185.4,-2.8,80.994,10.29,,
T,48.57252,16.62727,185.1,-2.9,81.005,11.62,,
T,48.57242,16.62734,185,-0.5,81.018,12.26,,
T,48.57235,16.62742,185,0,81.027,9.77,,
T,48.57223,16.62752,185,0,81.043,15.25,,
T,48.57187,16.62784,187.5,5.5,81.089,46.48,,
T,48.57174,16.62796,188.5,5.5,81.106,16.95,,
T,48.57167,16.62803,189,5.4,81.115,9.34,,
T,48.57152,16.62815,190.2,6.6,81.134,18.89,,
T,48.57127,16.62838,192.4,6.6,81.167,32.57,,
T,48.57087,16.62875,195.7,6.4,81.219,52.19,,
T,48.57074,16.62886,196.7,5.9,81.236,16.58,,
T,48.57067,16.62892,197.1,4,81.245,8.96,,
T,48.57053,16.62905,197.6,3,81.263,18.29,,
T,48.56906,16.63038,203.4,3,81.454,190.67,,
T,48.5686,16.63079,205,2.7,81.513,59.43,,
T,48.56844,16.63093,205,0,81.534,20.57,,
T,48.56787,16.63142,206.7,2.3,81.607,72.98,,
T,48.56743,16.63177,207.3,1.1,81.662,55.33,,
T,48.56739,16.63181,207.4,2.7,81.667,5.34,,
T,48.56717,16.63198,208,2.2,81.695,27.49,,
T,48.56685,16.63223,208.3,0.8,81.735,40.08,,
T,48.56655,16.63243,209,1.8,81.771,36.48,,
T,48.56606,16.63274,210.2,2,81.83,59.1,,
T,48.56546,16.63309,211.3,1.7,81.902,71.55,,
T,48.56491,16.63337,212,1,81.966,64.56,,
T,48.56417,16.63371,212,0,82.053,86.03,,
T,48.56357,16.63395,210.9,-1.7,82.122,69.03,,
T,48.56332,16.63405,210,-3,82.15,28.76,,
T,48.56312,16.63413,210,0,82.173,23.01,,
T,48.56277,16.63424,209,-2.5,82.213,39.76,,
T,48.56269,16.63427,209.2,1.9,82.222,9.17,,
T,48.56127,16.63459,207,-1.4,82.382,159.66,,
T,48.56092,16.63463,207,0,82.421,39.03,,
T,48.56066,16.63466,207,0,82.45,29,,
T,48.56022,16.63472,208.2,2.5,82.499,49.13,,
T,48.55942,16.63475,210.2,2.2,82.588,88.99,,
T,48.55884,16.63474,213.1,4.6,82.653,64.5,,
T,48.55831,16.6347,217.2,6.9,82.712,59.01,,
T,48.55825,16.63469,217.6,6.9,82.718,6.71,,
T,48.55775,16.63464,222.5,8.7,82.774,55.72,,
T,48.55729,16.63457,225.3,5.5,82.825,51.41,,
T,48.55655,16.63441,227,2,82.909,83.13,,
T,48.55593,16.63426,225.6,-2,82.978,69.83,,
T,48.55586,16.63424,225.2,-5.2,82.986,7.92,,
T,48.55575,16.6342,224.6,-4.6,82.999,12.58,,
T,48.55558,16.63415,224.1,-2.3,83.018,19.26,,
T,48.55522,16.63403,224.3,0.3,83.059,41,,
T,48.55456,16.63376,224.9,0.8,83.135,76.05,,
T,48.55381,16.63343,222,-3.3,83.222,86.89,,
T,48.55354,16.6333,221.3,-2.4,83.254,31.52,,
T,48.55277,16.6329,217,-4.8,83.344,90.57,,
T,48.55202,16.63253,215.1,-2.1,83.432,87.76,,
T,48.55082,16.63193,215,0,83.573,140.6,,
T,48.55007,16.63152,214.5,-0.6,83.661,88.72,,
T,48.54977,16.63136,214,-1.3,83.697,35.39,,
T,48.54896,16.63092,214.3,0.3,83.792,95.75,,
T,48.54784,16.63036,213.7,-0.5,83.924,131.23,,
T,48.5469,16.62987,215.5,1.7,84.034,110.61,,
T,48.54642,16.62962,215.6,0.1,84.091,56.48,,
T,48.54576,16.6293,215.4,-0.3,84.168,77.1,,
T,48.54542,16.6291,215.3,-0.2,84.208,40.59,,
T,48.54501,16.62889,214,-2.6,84.257,48.16,,
T,48.54369,16.62818,214.8,0.5,84.412,155.87,,
T,48.54202,16.62738,215.4,0.3,84.607,194.87,,
T,48.54188,16.62732,215.6,1.1,84.623,16.19,,
T,48.54184,16.6273,215.7,1.5,84.628,4.69,,
T,48.54157,16.62718,216.3,2,84.659,31.3,,
T,48.54105,16.62701,216.2,-0.1,84.719,59.17,,
T,48.54045,16.62682,216.6,0.5,84.787,68.18,,
T,48.53981,16.62665,216.6,0.1,84.859,72.27,,
T,48.53919,16.62654,215.6,-1.5,84.929,69.42,,
T,48.53843,16.62644,214.6,-1.2,85.013,84.83,,
T,48.53746,16.62639,214,-0.5,85.121,107.93,,
T,48.53661,16.62639,214.8,0.8,85.216,94.52,,
T,48.53588,16.62638,214,-1,85.297,81.18,,
T,48.53501,16.62649,214,0,85.394,97.09,,
T,48.5341,16.6266,215.1,1,85.496,101.52,,
T,48.53228,16.62674,215.2,0,85.698,202.65,,
T,48.53198,16.62676,214.4,-2.2,85.732,33.39,,
T,48.53181,16.62677,214.4,-0.3,85.751,18.92,,
T,48.53142,16.62679,215.3,2.2,85.794,43.39,,
T,48.53124,16.62679,214.8,-2.4,85.814,20.02,,
T,48.53087,16.62684,215.4,1.4,85.855,41.31,,
T,48.53001,16.62692,218.5,3.2,85.951,95.81,,
T,48.52982,16.62693,219.3,3.9,85.972,21.14,,
T,48.52945,16.62696,219.8,1.1,86.013,41.2,,
T,48.52895,16.62701,220.2,0.8,86.069,55.72,,
T,48.52833,16.62706,223.2,4.3,86.138,69.04,,
T,48.52781,16.62708,224.9,3,86.196,57.84,,
T,48.52743,16.62709,227.2,5.4,86.238,42.26,,
T,48.527,16.62708,229.6,5.1,86.286,47.82,,
T,48.52666,16.62706,231.2,4.2,86.324,37.84,,
T,48.52621,16.627,234.2,6,86.374,50.24,,
T,48.52583,16.62692,236.1,4.3,86.417,42.67,,
T,48.52579,16.62692,236.1,0.3,86.421,4.45,,
T,48.52564,16.62689,236.3,1.4,86.438,16.83,,
T,48.52519,16.62677,238.2,3.6,86.489,50.82,,
T,48.52466,16.6266,239.3,1.9,86.549,60.26,,
T,48.52428,16.62647,240.6,3,86.593,43.33,,
T,48.52376,16.62626,240.5,-0.2,86.652,59.87,,
T,48.52336,16.62607,241.1,1.5,86.699,46.64,,
T,48.52304,16.62589,241.8,1.7,86.737,37.99,,
T,48.52265,16.62569,241.8,0,86.783,45.82,,
T,48.52262,16.62565,241.8,0.7,86.787,4.46,,
T,48.52227,16.62544,242.4,1.5,86.829,41.9,,
T,48.52208,16.62535,242.4,-0.2,86.851,22.15,,
T,48.52193,16.62526,242,-2,86.869,17.96,,
T,48.5214,16.62484,242.6,0.8,86.936,66.6,,
T,48.52099,16.62449,242.1,-0.9,86.988,52.41,,
T,48.52072,16.62422,241.6,-1.5,87.024,36.05,,
T,48.52054,16.62403,241,-2.3,87.049,24.45,,
T,48.52053,16.62402,241,-0.4,87.05,1.34,,
T,48.52021,16.62373,239.7,-3.2,87.092,41.54,,
T,48.51982,16.62332,239,-1.3,87.145,52.9,,
T,48.51935,16.62276,239.1,0.2,87.211,66.66,,
T,48.51877,16.62198,236.4,-3.1,87.298,86.49,,
T,48.51844,16.62152,233.8,-5.1,87.348,50.01,,
T,48.51831,16.62131,232.6,-5.5,87.369,21.2,,
T,48.51817,16.62108,232.1,-2.5,87.392,23.04,,
T,48.51803,16.62085,231.7,-1.4,87.415,23.04,,
T,48.51793,16.62068,230.8,-5.9,87.432,16.77,,
T,48.51772,16.6203,231.5,2.1,87.468,36.52,,
T,48.51763,16.62013,233.2,10.5,87.484,16.06,,
T,48.51714,16.61919,235.9,3.1,87.573,88.27,,
T,48.51704,16.61899,236.8,4.6,87.591,18.49,,
T,48.51693,16.61878,237.1,1.4,87.611,19.76,,
T,48.51661,16.61816,240.6,6.1,87.669,58,,
T,48.51619,16.61735,243.2,3.4,87.745,75.91,,
T,48.51605,16.61709,244.7,6,87.77,24.72,,
T,48.51579,16.61659,244.5,-0.4,87.816,46.91,,
T,48.5153,16.61569,245.1,0.7,87.902,85.97,,
T,48.51527,16.61563,245.9,14.3,87.908,5.55,,
T,48.51511,16.61535,245.3,-2.1,87.935,27.29,,
T,48.51492,16.615,248.3,8.8,87.969,33.39,,
T,48.5148,16.61477,246,-10.3,87.99,21.61,,
T,48.5147,16.6146,246,-0.4,88.007,16.77,,
T,48.51458,16.61439,247,4.8,88.027,20.46,,
T,48.51426,16.61385,247.7,1.3,88.081,53.46,,
T,48.51404,16.61348,248.8,3,88.118,36.68,,
T,48.51384,16.61316,248.7,-0.2,88.15,32.46,,
T,48.51381,16.61312,248.8,3.2,88.155,4.46,,
T,48.51359,16.61277,249.1,0.6,88.19,35.6,,
T,48.51329,16.61231,250,1.9,88.238,47.62,,
T,48.51313,16.61207,250.8,3.2,88.263,25.12,,
T,48.51299,16.61187,250.4,-1.8,88.284,21.46,,
T,48.51294,16.61179,250.5,1.6,88.292,8.11,,
T,48.51256,16.61126,252.4,3.3,88.35,57.61,,
T,48.51192,16.6104,254.1,1.8,88.445,95.41,,
T,48.51164,16.61003,254.2,0.2,88.487,41.43,,
T,48.51125,16.60955,256.1,3.4,88.543,56.02,,
T,48.51124,16.60953,256.1,0.4,88.545,1.85,,
T,48.51078,16.60899,256.3,0.2,88.61,64.87,,
T,48.5107,16.6089,256.5,2.1,88.621,11.11,,
T,48.51062,16.6088,256.7,1.5,88.632,11.56,,
T,48.51055,16.60873,256.5,-2.3,88.642,9.35,,
T,48.51041,16.60856,256.6,0.7,88.662,20,,
T,48.51039,16.60853,256.7,1.8,88.665,3.14,,
T,48.51037,16.60852,256.7,0.4,88.667,2.34,,
T,48.50997,16.60806,256.2,-0.8,88.723,55.98,,
T,48.5094,16.60747,257.5,1.6,88.8,76.93,,
T,48.50891,16.60698,257.4,-0.1,88.865,65.42,,
T,48.50882,16.60689,257.7,2.7,88.878,12.02,,
T,48.5082,16.60631,257.8,0.2,88.959,81.18,,
T,48.50754,16.60574,258.6,0.9,89.043,84.62,,
T,48.50709,16.60536,259,0.7,89.101,57.38,,
T,48.50697,16.60526,259,0,89.116,15.25,,
T,48.50673,16.60508,258.7,-1.1,89.146,29.82,,
T,48.5066,16.60498,258.5,-1.1,89.162,16.24,,
T,48.50658,16.60496,258.6,5,89.165,2.67,,
T,48.50629,16.60474,258.4,-0.5,89.201,36.11,,
T,48.50601,16.60453,258.7,0.9,89.236,34.79,,
T,48.50586,16.60442,258.1,-3.5,89.254,18.56,,
T,48.50528,16.60401,258.4,0.5,89.325,71.26,,
T,48.50502,16.60383,257.4,-3.3,89.357,31.82,,
T,48.504,16.60315,255.9,-1.2,89.481,124.06,,
T,48.50387,16.60306,256.2,1.8,89.497,15.91,,
T,48.50373,16.60297,256.1,-0.5,89.514,16.93,,
T,48.50368,16.60294,256.2,1.1,89.52,5.99,,
T,48.50279,16.60234,256.1,0,89.629,108.45,,
T,48.50196,16.60181,255.1,-1,89.729,100.26,,
T,48.50073,16.60109,252.6,-1.7,89.876,146.76,,
T,48.50049,16.60094,251.9,-2.5,89.904,28.9,,
T,48.50029,16.60084,252,0.3,89.928,23.44,,
T,48.50005,16.6007,251.1,-3.1,89.957,28.62,,
T,48.49924,16.60023,249,-2.2,90.053,96.54,,
T,48.49903,16.60012,248.5,-2,90.078,24.73,,
T,48.49878,16.59999,247.7,-2.9,90.107,29.41,,
T,48.49856,16.59988,247.2,-1.9,90.133,25.78,,
T,48.49848,16.59983,246.9,-3.3,90.143,9.63,,
T,48.49811,16.59964,245.1,-4.1,90.186,43.47,,
T,48.49759,16.59939,243.3,-3,90.247,60.7,,
T,48.49712,16.59911,241.8,-2.5,90.303,56.21,,
T,48.49663,16.59879,239.6,-3.8,90.362,59.4,,
T,48.49633,16.59857,238.3,-3.5,90.4,37.11,,
T,48.49614,16.59845,238.6,1.6,90.422,22.91,,
T,48.4961,16.59841,238.6,-0.3,90.428,5.34,,
T,48.49576,16.59814,236.8,-4.2,90.471,42.75,,
T,48.49548,16.59792,235.9,-2.6,90.506,35.13,,
T,48.49537,16.59783,235.3,-4.8,90.52,13.92,,
T,48.49511,16.59761,234.1,-3.5,90.553,33.17,,
T,48.49493,16.59746,233.2,-4.1,90.576,22.88,,
T,48.4947,16.59724,232.1,-3.7,90.606,30.31,,
T,48.49459,16.59712,230.4,-11.2,90.621,15.11,,
T,48.49446,16.59697,226.7,-20.1,90.639,18.22,,
T,48.4943,16.59677,229.7,13.1,90.662,23.13,,
T,48.4941,16.59652,231.4,5.7,90.691,28.91,,
T,48.49386,16.5962,230.5,-2.6,90.727,35.66,,
T,48.49359,16.59579,230.4,-0.2,90.77,42.66,,
T,48.49352,16.59568,230.9,4.8,90.781,11.26,,
T,48.4933,16.59532,229.3,-4.4,90.817,36.15,,
T,48.49311,16.59499,229,-0.9,90.849,32.27,,
T,48.49299,16.59478,229.1,0.7,90.87,20.47,,
T,48.4929,16.59461,229.5,2.4,90.886,16.06,,
T,48.4928,16.5944,229.2,-1.7,90.905,19.09,,
T,48.49263,16.59404,229.4,0.6,90.938,32.64,,
T,48.49245,16.59363,228.2,-3.3,90.974,36.32,,
T,48.49235,16.59341,229.1,4.8,90.994,19.7,,
T,48.49219,16.59299,227.8,-3.8,91.029,35.78,,
T,48.49204,16.59257,228.9,3.1,91.065,35.24,,
T,48.49196,16.59235,227.4,-7.9,91.083,18.54,,
T,48.49189,16.59213,227.7,1.3,91.101,18.03,,
T,48.49182,16.59191,227.8,0.6,91.119,18.03,,
T,48.49174,16.59162,227.7,-0.2,91.142,23.21,,
T,48.4917,16.59148,227,-6.7,91.154,11.26,,
T,48.49164,16.59127,226.3,-3.8,91.171,16.9,,
T,48.49163,16.59123,226.4,1.3,91.174,3.16,,
T,48.49158,16.59101,226.7,2,91.191,17.19,,
T,48.49148,16.59057,227.9,3.5,91.225,34.37,,
T,48.49133,16.58987,225.7,-4,91.28,54.36,,
T,48.49125,16.58942,225.6,-0.2,91.314,34.43,,
T,48.49113,16.58863,223.8,-3.1,91.374,59.9,,
T,48.49104,16.5881,223.7,-0.2,91.414,40.43,,
T,48.49104,16.58804,223.8,1.1,91.419,4.43,,
T,48.491,16.58784,223.4,-2,91.434,15.44,,
T,48.49095,16.58758,223.6,0.7,91.454,20.01,,
T,48.49082,16.58692,220.1,-6.9,91.505,50.88,,
T,48.49072,16.58645,220.3,0.5,91.542,36.48,,
T,48.49065,16.58616,219.9,-1.6,91.564,22.8,,
T,48.49055,16.58578,216.8,-10.3,91.595,30.21,,
T,48.49046,16.58543,216.2,-2.1,91.622,27.74,,
T,48.49037,16.58508,215.3,-3.5,91.65,27.74,,
T,48.49019,16.58449,214.2,-2.4,91.698,47.98,,
T,48.49011,16.58424,213.5,-3.2,91.719,20.51,,
T,48.49004,16.58401,212.3,-6.7,91.737,18.7,,
T,48.48979,16.58332,207.9,-7.5,91.795,58.09,,
T,48.48965,16.58293,199.7,-25.1,91.828,32.76,,
T,48.48956,16.58273,198.3,-7.6,91.846,17.85,,
T,48.4894,16.58234,197.8,-1.5,91.88,33.88,,
T,48.48924,16.58198,197,-2.5,91.912,32.01,,
T,48.48909,16.58166,198.8,6,91.941,28.94,,
T,48.48896,16.58139,205,25.2,91.965,24.64,,
T,48.48884,16.58115,208.3,14.8,91.988,22.2,,
T,48.48866,16.58082,209.2,2.9,92.019,31.55,,
T,48.48843,16.5804,209.2,0,92.059,40.22,,
T,48.48814,16.5799,210.5,2.8,92.108,49.05,,
T,48.48808,16.57979,210.2,-2.9,92.119,10.52,,
T,48.4873,16.57845,213.7,2.6,92.251,131.66,,
T,48.48652,16.57715,220.6,5.4,92.38,129.45,,
T,48.486,16.57629,220.6,0,92.466,85.94,,
T,48.48598,16.57627,220,-22.1,92.469,2.67,,
T,48.48596,16.57624,219.5,-17.9,92.472,3.14,,
T,48.48591,16.57616,218.5,-11.4,92.48,8.12,,
T,48.48579,16.57596,219.5,4.7,92.5,19.92,,
T,48.48568,16.57579,221.6,11.9,92.517,17.54,,
T,48.48536,16.57529,222.6,2,92.569,51.31,,
T,48.485,16.57474,222,-1,92.626,57.06,,
T,48.48469,16.57426,219.7,-4.7,92.675,49.47,,
T,48.48414,16.57345,218.6,-1.3,92.761,85.59,,
T,48.48288,16.5716,202.5,-8.2,92.957,195.79,,
T,48.4827,16.57133,197.1,-19.2,92.985,28.27,,
T,48.48251,16.57105,196,-3.5,93.015,29.58,,
T,48.48217,16.5706,196.9,1.7,93.065,50.36,,
T,48.48209,16.5705,197.7,7,93.076,11.57,,
T,48.48201,16.57042,199.4,15.7,93.087,10.68,,
T,48.4819,16.57029,203.4,26,93.103,15.56,,
T,48.48179,16.57015,206.5,19.1,93.119,16.02,,
T,48.48166,16.56998,210.8,22.5,93.138,19.16,,
T,48.48119,16.56935,211.7,1.4,93.208,70.01,,
T,48.48098,16.56907,211.7,-0.2,93.239,31.21,,
T,48.48095,16.56904,211.6,-1.9,93.243,4.01,,
T,48.48086,16.56893,213,10.7,93.256,12.9,,
T,48.48063,16.56863,211.1,-5.7,93.29,33.85,,
T,48.48055,16.56853,211.3,2.1,93.301,11.57,,
T,48.48052,16.56849,211.4,2.3,93.306,4.46,,
T,48.48028,16.5682,210.5,-2.6,93.34,34.23,,
T,48.48023,16.56813,210.9,4.8,93.348,7.6,,
T,48.47989,16.56772,212.3,2.9,93.396,48.46,,
T,48.47967,16.56746,212.7,1.3,93.427,31.11,,
T,48.47898,16.56668,215.7,3.1,93.523,95.98,,
T,48.47848,16.56607,215.8,0.1,93.595,71.59,,
T,48.47767,16.5651,216.4,0.5,93.71,115.13,,
T,48.47686,16.56418,216.7,0.3,93.823,112.87,,
T,48.47619,16.56346,217.2,0.5,93.914,91.57,,
T,48.47618,16.56345,217.1,-0.7,93.916,1.34,,
T,48.47608,16.56335,217,-1,93.929,13.35,,
T,48.47563,16.56289,218.2,1.9,93.99,60.5,,
T,48.47548,16.56274,218.1,-0.3,94.01,20.03,,
T,48.4754,16.56266,218.2,0.8,94.02,10.68,,
T,48.47471,16.56199,220.2,2.3,94.112,91.33,,
T,48.47403,16.56134,222.8,2.8,94.201,89.6,,
T,48.47349,16.56083,223.5,1,94.272,70.91,,
T,48.4728,16.56021,223.3,-0.1,94.362,89.38,,
T,48.47214,16.55965,226.1,3.3,94.446,84.27,,
T,48.47172,16.55929,226.9,1.5,94.5,53.76,,
T,48.47099,16.55871,226.1,-0.8,94.591,91.81,,
T,48.4708,16.55858,224.9,-5.4,94.615,23.21,,
T,48.47079,16.55857,224.8,-2.7,94.616,1.34,,
T,48.47063,16.55845,224.3,-2.9,94.636,19.88,,
T,48.47047,16.55832,223.3,-4.6,94.656,20.22,,
T,48.47026,16.55816,223.4,0.2,94.682,26.18,,
T,48.46937,16.55749,231.5,7.3,94.793,110.68,,
T,48.46897,16.55719,234.4,5.9,94.843,49.7,,
