type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,45.08219,7.54161,326.2,3.4,13.984,5.94,,
T,45.08224,7.54145,326.7,3.8,13.997,13.77,,
T,45.08234,7.54115,326.9,0.8,14.023,26.1,,
T,45.08255,7.54044,327.9,1.6,14.084,60.58,,
T,45.08271,7.5399,328,0.2,14.13,46.08,,
T,45.08283,7.53948,328.7,1.9,14.166,35.66,,
T,45.08291,7.53918,329,1.2,14.191,25.24,,
T,45.08314,7.53828,329.2,0.3,14.266,75.33,,
T,45.08316,7.53822,329.2,-0.5,14.272,5.22,,
T,45.08329,7.53766,331.4,4.8,14.318,46.4,,
T,45.08343,7.53714,330.9,-1.2,14.362,43.8,,
T,45.08361,7.5364,333,3.4,14.423,61.6,,
T,45.08368,7.53606,332.2,-2.7,14.451,27.88,,
T,45.08375,7.53572,332.9,2.4,14.479,27.88,,
T,45.08383,7.53527,335,5.7,14.516,36.53,,
T,45.08389,7.53491,335.3,1,14.545,29.12,,
T,45.08393,7.53465,335,-1.4,14.566,20.95,,
T,45.08396,7.53439,334.5,-2.4,14.586,20.74,,
T,45.08401,7.53394,334.6,0.3,14.622,35.86,,
T,45.08404,7.53351,336.5,5.4,14.656,34.02,,
T,45.08407,7.53299,338.2,4.3,14.697,41.08,,
T,45.08409,7.53254,339,2.2,14.733,35.5,,
T,45.08409,7.53225,339.9,3.9,14.756,22.83,,
T,45.08411,7.53161,341.2,2.5,14.806,50.44,,
T,45.08413,7.53079,342.3,1.7,14.871,64.6,,
T,45.08416,7.52986,344,2.4,14.944,73.3,,
T,45.08417,7.52948,344.9,2.8,14.974,29.94,,
T,45.08423,7.5279,347.5,2.1,15.099,124.57,,
T,45.08424,7.52769,347.8,1.8,15.115,16.57,,
T,45.08425,7.52742,348.3,2.5,15.136,21.29,,
T,45.08431,7.52645,349,0.9,15.213,76.66,,
T,45.08432,7.52616,349,0,15.236,22.86,,
T,45.08433,7.52599,349,0,15.249,13.43,,
T,45.08435,7.52563,349,0,15.278,28.43,,
T,45.08438,7.52511,349,0,15.319,41.08,,
T,45.0844,7.52485,349,0,15.34,20.59,,
T,45.08451,7.52328,347.8,-0.9,15.464,124.21,,
T,45.08452,7.52307,347.6,-1.1,15.48,16.57,,
T,45.08454,7.52283,347.3,-1.9,15.499,19.03,,
T,45.08457,7.5222,346.7,-1.1,15.549,49.71,,
T,45.0846,7.52174,346.3,-1.1,15.585,36.37,,
T,45.08463,7.52122,347.1,1.8,15.626,41.08,,
T,45.08468,7.52052,344.7,-4.3,15.682,55.39,,
T,45.08468,7.52031,340.9,-22.9,15.698,16.53,,
T,45.08469,7.52021,341.1,2.3,15.706,7.95,,
T,45.08469,7.52008,342.7,15.6,15.717,10.23,,
T,45.0847,7.51973,345.6,10.7,15.744,27.58,,
T,45.08471,7.51926,346.9,3.4,15.781,37.02,,
T,45.0847,7.51895,346.9,0,15.806,24.43,,
T,45.08468,7.51863,344.6,-9,15.831,25.29,,
T,45.08467,7.51831,345.5,3.4,15.856,25.22,,
T,45.08466,7.51822,345.6,1.7,15.863,7.17,,
T,45.08465,7.51812,345.8,2.7,15.871,7.95,,
T,45.08464,7.5179,345.6,-1.2,15.889,17.36,,
T,45.08461,7.51767,345.2,-2.4,15.907,18.41,,
T,45.08458,7.51739,344.8,-1.5,15.929,22.3,,
T,45.08455,7.51722,344.9,0.2,15.943,13.79,,
T,45.08454,7.5171,345.1,2.7,15.953,9.51,,
T,45.08449,7.51684,345.7,2.9,15.974,21.21,,
T,45.08444,7.51655,346,1.1,15.997,23.5,,
T,45.08438,7.51624,345.9,-0.5,16.023,25.3,,
T,45.0843,7.51589,346.2,1.3,16.052,28.95,,
T,45.0842,7.51546,345.9,-0.9,16.087,35.63,,
T,45.08386,7.51413,345.4,-0.5,16.199,111.32,,
T,45.08357,7.51306,345.8,0.5,16.289,90.2,,
T,45.08317,7.51151,348,1.7,16.419,129.88,,
T,45.08303,7.51081,348,0,16.476,57.27,,
T,45.08285,7.50993,349.5,2,16.548,72.12,,
T,45.0828,7.5097,349.9,2.3,16.567,18.94,,
T,45.08265,7.50896,351.5,2.6,16.628,60.6,,
T,45.0826,7.50871,351.2,-1.1,16.648,20.45,,
T,45.08256,7.50845,352,3.9,16.669,20.95,,
T,45.08255,7.50841,352.3,8.5,16.672,3.34,,
T,45.08244,7.50786,353.9,3.6,16.717,45,,
T,45.08233,7.50722,355.6,3.2,16.769,51.85,,
T,45.08217,7.50632,356.9,1.8,16.842,73.06,,
T,45.08209,7.50592,357.4,1.6,16.875,32.72,,
T,45.08204,7.50557,358,1.9,16.903,28.11,,
T,45.08182,7.50435,356.2,-1.7,17.002,99.12,,
T,45.08178,7.50408,354.6,-7.6,17.024,21.72,,
T,45.08176,7.50395,354.9,2.5,17.034,10.47,,
T,45.0817,7.50365,355.8,3.7,17.059,24.54,,
T,45.08167,7.50348,357.9,15.2,17.073,13.79,,
T,45.08163,7.50324,359.7,9.6,17.092,19.41,,
T,45.08163,7.5032,359.6,-2.2,17.095,3.15,,
T,45.08161,7.50315,359.7,0.8,17.1,4.52,,
T,45.0816,7.50307,359.7,0.7,17.106,6.4,,
T,45.08159,7.50301,359.6,-2.7,17.111,4.85,,
T,45.08153,7.50265,359,-2,17.14,29.12,,
T,45.08151,7.50256,359,0.5,17.148,7.43,,
T,45.08135,7.50165,359.9,1.2,17.221,73.82,,
T,45.0813,7.50137,358.6,-5.8,17.244,22.74,,
T,45.08118,7.50074,357.3,-2.6,17.295,51.36,,
T,45.08117,7.50068,357.1,-2.3,17.3,4.85,,
T,45.0811,7.50023,356,-3.2,17.337,36.27,,
T,45.08107,7.5,355.6,-2.2,17.355,18.41,,
T,45.08104,7.49984,355.7,1.1,17.368,13.03,,
T,45.08103,7.49975,355.6,-1.2,17.375,7.17,,
T,45.081,7.4995,355.2,-2.4,17.395,19.96,,
T,45.08099,7.49946,355,-3.3,17.399,3.34,,
T,45.08096,7.4992,355.5,2.1,17.419,20.74,,
T,45.08094,7.49901,357.4,12.4,17.434,15.12,,
T,45.08093,7.49869,359.9,10,17.46,25.22,,
T,45.0809,7.49823,359.8,-0.1,17.496,36.37,,
T,45.0809,7.49808,359.6,-2.4,17.508,11.81,,
T,45.0809,7.49804,359.5,-0.5,17.511,3.15,,
T,45.0809,7.49783,359.9,2.4,17.527,16.53,,
T,45.08093,7.49727,360,0,17.572,44.22,,
T,45.08094,7.49713,360,0.2,17.583,11.08,,
T,45.08096,7.49686,360.1,0.5,17.604,21.37,,
T,45.081,7.49655,360.1,-0.1,17.629,24.81,,
T,45.08106,7.49608,361.2,3,17.667,37.6,,
T,45.08123,7.49532,371.8,17,17.729,62.75,,
T,45.08124,7.49527,372.3,11.1,17.733,4.09,,
T,45.08127,7.49514,373.5,11.2,17.744,10.76,,
T,45.08142,7.49468,372.5,-2.4,17.784,39.87,,
T,45.08152,7.49439,371.1,-5.8,17.809,25.39,,
T,45.08152,7.49437,371.1,0,17.811,1.57,,
T,45.08186,7.49358,367.4,-5.1,17.884,72.78,,
T,45.08203,7.49327,363,-14.1,17.915,30.87,,
T,45.08248,7.49257,351.7,-15.1,17.989,74.42,,
T,45.08283,7.4921,346,-10.7,18.043,53.69,,
T,45.08325,7.4916,344.1,-3.1,18.104,61.06,,
T,45.08339,7.49144,343.7,-1.8,18.124,20.02,,
T,45.08389,7.49086,330.8,-18,18.196,71.92,,
T,45.08402,7.4907,331.9,6,18.215,19.17,,
T,45.08416,7.49055,331.1,-4.5,18.234,19.53,,
T,45.08435,7.49033,333.4,8.5,18.262,27.31,,
T,45.08449,7.49017,331.5,-9.3,18.282,20.02,,
T,45.08468,7.48995,331.8,1.1,18.309,27.31,,
T,45.08567,7.48883,333.9,1.4,18.45,141,,
T,45.08588,7.48856,330.9,-9.5,18.482,31.57,,
T,45.08603,7.48838,331.3,2.1,18.504,21.88,,
T,45.08617,7.4882,331.4,0.4,18.525,21.05,,
T,45.08631,7.48801,331.2,-0.9,18.546,21.58,,
T,45.08652,7.4877,331.7,1.5,18.58,33.77,,
T,45.08666,7.4875,330,-7.7,18.602,22.14,,
T,45.08679,7.48729,331.9,8.5,18.624,21.96,,
T,45.08691,7.48711,331.6,-1.6,18.643,19.46,,
T,45.08705,7.48687,331.3,-1,18.668,24.48,,
T,45.08716,7.48666,330.5,-3.9,18.689,20.56,,
T,45.08724,7.48651,329.9,-4,18.703,14.78,,
T,45.08732,7.48633,329.3,-3.9,18.72,16.73,,
T,45.08743,7.48608,329,-1.2,18.743,23.17,,
T,45.08753,7.48583,328.8,-1,18.766,22.6,,
T,45.08761,7.48561,328.2,-3,18.785,19.47,,
T,45.08774,7.48522,328.8,1.9,18.819,33.93,,
T,45.08785,7.48484,328.1,-2.2,18.852,32.32,,
T,45.08796,7.48441,327.5,-1.7,18.888,35.99,,
T,45.08798,7.48431,328,5.7,18.896,8.18,,
T,45.08803,7.48403,328.8,3.7,18.918,22.73,,
T,45.08807,7.48378,328.8,0,18.939,20.18,,
T,45.08811,7.48351,328.1,-3.2,18.96,21.72,,
T,45.08814,7.48327,327.6,-3,18.98,19.19,,
T,45.08815,7.4832,327.6,1.5,18.985,5.62,,
T,45.08819,7.48288,327.9,0.8,19.011,25.58,,
T,45.08819,7.48281,328,2.2,19.016,5.51,,
T,45.0882,7.48277,328,-0.4,19.02,3.34,,
T,45.0882,7.48268,328,0.2,19.027,7.09,,
T,45.08821,7.48267,327.9,-3.2,19.028,1.36,,
T,45.08822,7.48254,328,0.4,19.038,10.29,,
T,45.08823,7.48236,327.8,-1.1,19.053,14.21,,
T,45.08826,7.48205,327.7,-0.3,19.077,24.63,,
T,45.08827,7.48187,327.9,1.3,19.091,14.21,,
T,45.08829,7.48166,328.5,3.7,19.108,16.68,,
T,45.08833,7.48108,329,0.9,19.154,45.88,,
T,45.08835,7.48078,328.8,-0.6,19.178,23.72,,
T,45.08837,7.48054,328.6,-1.1,19.197,19.02,,
T,45.0884,7.48025,328.3,-1.3,19.22,23.07,,
T,45.08847,7.47936,328.2,-0.2,19.29,70.5,,
T,45.08851,7.47879,328.5,0.7,19.335,45.09,,
T,45.08858,7.47793,328.8,0.5,19.403,68.15,,
T,45.0886,7.47763,329.5,2.8,19.427,23.72,,
T,45.08863,7.47721,329,-1.4,19.46,33.23,,
T,45.08868,7.47655,329.5,0.9,19.513,52.25,,
T,45.0887,7.47636,329.6,1,19.528,15.12,,
T,45.0888,7.47505,329.7,0,19.632,103.73,,
T,45.08888,7.47403,330,0.4,19.712,80.79,,
T,45.08895,7.47317,331.4,2.1,19.78,68.15,,
T,45.08903,7.47203,329.5,-2.1,19.871,90.19,,
T,45.08909,7.47138,330.7,2.4,19.922,51.6,,
T,45.08912,7.47089,331.7,2.4,19.961,38.72,,
T,45.08917,7.47031,331.9,0.6,20.007,46,,
T,45.08918,7.47011,331.8,-1.1,20.023,15.78,,
T,45.0892,7.46991,331.4,-2.3,20.039,15.9,,
T,45.08922,7.46961,331,-1.5,20.062,23.72,,
T,45.08929,7.46877,327.3,-5.7,20.129,66.58,,
T,45.08934,7.46814,327.6,0.7,20.179,49.91,,
T,45.08939,7.46742,326.9,-1.2,20.236,56.95,,
T,45.0894,7.4673,326.9,-0.6,20.245,9.51,,
T,45.08944,7.46689,324.4,-7.6,20.278,32.58,,
T,45.08949,7.46621,327,4.8,20.332,53.82,,
T,45.08956,7.46536,327,0,20.399,67.37,,
T,45.0896,7.46484,327,0,20.44,41.18,,
T,45.08964,7.46432,327,0,20.481,41.18,,
T,45.08966,7.464,327,0,20.507,25.29,,
T,45.08971,7.46332,324.1,-5.3,20.561,53.82,,
T,45.08976,7.46277,323.9,-0.6,20.604,43.65,,
T,45.08979,7.4623,324.5,1.7,20.641,37.15,,
T,45.08988,7.46126,326.4,2.3,20.724,82.48,,
T,45.08995,7.46028,327,0.8,20.801,77.54,,
T,45.09,7.4596,327,0,20.855,53.82,,
T,45.09003,7.45929,327,0,20.88,24.63,,
T,45.09007,7.45876,327,0,20.922,41.96,,
T,45.09011,7.45822,324,-7,20.965,42.74,,
T,45.09015,7.45773,326.6,6.6,21.003,38.83,,
T,45.0902,7.45705,330.8,7.9,21.057,53.82,,
T,45.09022,7.45677,331.7,3.9,21.079,22.15,,
T,45.09027,7.45613,332.9,2.4,21.13,50.69,,
T,45.09031,7.45556,331.6,-3,21.175,45.09,,
T,45.09032,7.45536,331.4,-1,21.191,15.78,,
T,45.09034,7.45514,331.1,-1.6,21.208,17.46,,
T,45.09037,7.45451,330.2,-1.9,21.258,49.71,,
T,45.09038,7.45409,329.9,-0.8,21.291,33.08,,
T,45.09039,7.45369,329.4,-1.7,21.323,31.51,,
T,45.09039,7.45367,329.3,-2.7,21.324,1.57,,
T,45.0904,7.45323,329.1,-0.6,21.359,34.66,,
T,45.0904,7.45279,329.1,0,21.394,34.64,,
T,45.0904,7.45241,329.1,0,21.423,29.91,,
T,45.0904,7.45221,329.1,0,21.439,15.74,,
T,45.0904,7.45151,329.9,1.4,21.494,55.11,,
T,45.0904,7.45091,330.1,0.5,21.542,47.23,,
T,45.09041,7.4505,330.6,1.4,21.574,32.3,,
T,45.09041,7.45039,330.6,0,21.583,8.66,,
T,45.09041,7.44991,330.6,0,21.62,37.79,,
T,45.09041,7.44942,330.6,0,21.659,38.57,,
T,45.09041,7.4492,331,2.4,21.676,17.32,,
T,45.09042,7.44834,331,0,21.744,67.71,,
T,45.09042,7.44787,331,0,21.781,37,,
T,45.09042,7.44746,331.1,0.4,21.813,32.28,,
T,45.09042,7.44661,331.6,0.7,21.88,66.91,,
T,45.09043,7.44575,331.9,0.5,21.948,67.71,,
T,45.09043,7.44567,331.9,0,21.954,6.3,,
T,45.09043,7.44474,332.5,0.8,22.027,73.21,,
T,45.09043,7.44465,332.5,-0.9,22.034,7.09,,
T,45.09043,7.4443,332.5,0,22.062,27.55,,
T,45.09043,7.44426,332.5,0,22.065,3.15,,
T,45.09042,7.44372,333,1.2,22.108,42.52,,
T,45.09041,7.4433,333,0.2,22.141,33.08,,
T,45.09039,7.44271,332.8,-0.6,22.187,46.5,,
T,45.09036,7.44228,332.6,-0.7,22.221,34.01,,
T,45.09031,7.44158,332.8,0.4,22.277,55.39,,
T,45.09026,7.441,332.9,0.4,22.323,46,,
T,45.09018,7.44027,332,-1.6,22.381,58.15,,
T,45.09014,7.43995,332,0,22.406,25.58,,
T,45.09011,7.4397,332,0.2,22.426,19.96,,
T,45.0901,7.43957,332.4,2.9,22.437,10.29,,
T,45.09007,7.43936,332.7,2.4,22.453,16.86,,
T,45.08998,7.43857,332,-1.2,22.516,62.99,,
T,45.08994,7.43827,332,0,22.54,24.03,,
T,45.08993,7.43816,332,0,22.549,8.73,,
T,45.08989,7.43789,332.2,1.1,22.571,21.72,,
T,45.08984,7.43743,332.6,0.9,22.608,36.64,,
T,45.08982,7.43727,332.6,0.6,22.62,12.79,,
T,45.08974,7.4366,332.9,0.5,22.674,53.49,,
T,45.08972,7.43644,333,0.4,22.687,12.79,,
T,45.08967,7.43602,332.8,-0.5,22.72,33.53,,
T,45.08964,7.43575,332.6,-1.1,22.742,21.52,,
T,45.0896,7.43547,332.6,0,22.764,22.49,,
T,45.08955,7.43504,333.6,2.9,22.798,34.3,,
T,45.08949,7.43449,334.5,2.2,22.842,43.81,,
T,45.08948,7.43443,334.7,4.3,22.847,4.85,,
T,45.08946,7.43416,334.9,0.6,22.868,21.37,,
T,45.08944,7.4339,334,-4.2,22.889,20.59,,
T,45.08942,7.4336,333.8,-0.8,22.913,23.72,,
T,45.08941,7.43334,333.8,-0.4,22.933,20.5,,
T,45.0894,7.43286,333.7,-0.2,22.971,37.8,,
T,45.0894,7.43247,333.7,0,23.002,30.7,,
T,45.0894,7.4323,333.7,0,23.015,13.38,,
T,45.08942,7.43188,334,1.1,23.048,33.14,,
T,45.08943,7.43159,334.8,3.5,23.071,22.86,,
T,45.08945,7.43134,335,0.7,23.091,19.81,,
T,45.08946,7.43116,334.9,-0.3,23.105,14.21,,
T,45.08949,7.43088,335.5,2.6,23.127,22.29,,
T,45.08952,7.43062,335.5,-0.4,23.148,20.74,,
T,45.08954,7.43045,335.3,-1.1,23.162,13.57,,
T,45.08956,7.43028,335.2,-1.1,23.175,13.57,,
T,45.08958,7.43017,335.4,2.6,23.184,8.94,,
T,45.08964,7.42977,336.6,3.7,23.216,32.19,,
T,45.08968,7.42952,336.7,0.8,23.237,20.18,,
T,45.08972,7.42934,337.4,4.1,23.252,14.85,,
T,45.08983,7.42879,337.1,-0.6,23.297,44.99,,
T,45.08994,7.42826,338.6,3.5,23.34,43.48,,
T,45.08996,7.42816,338.6,-0.3,23.348,8.18,,
T,45.09005,7.42773,332.9,-16.2,23.383,35.3,,
T,45.09017,7.42716,330.2,-5.8,23.43,46.81,,
T,45.09027,7.42661,329.9,-0.7,23.475,44.7,,
T,45.09033,7.42629,333.1,12.3,23.501,26.06,,
T,45.09042,7.42587,333.5,1.3,23.536,34.54,,
T,45.09047,7.4256,337.3,17.3,23.558,21.97,,
T,45.09068,7.42447,337.6,0.3,23.65,91.97,,
T,45.09083,7.42375,338,0.6,23.709,59.08,,
T,45.09086,7.42357,337.7,-1.8,23.723,14.56,,
T,45.09096,7.423,336.7,-2.1,23.769,46.23,,
T,45.09102,7.42261,336.9,0.4,23.801,31.42,,
T,45.09107,7.42228,337.6,2.6,23.827,26.57,,
T,45.09114,7.42175,338.6,2.4,23.87,42.44,,
T,45.09116,7.42154,338.8,1,23.886,16.68,,
T,45.09123,7.42096,339.8,2.2,23.933,46.32,,
T,45.09128,7.42055,338.8,-3,23.966,32.75,,
T,45.09138,7.41968,341.9,4.5,24.035,69.38,,
T,45.0914,7.41955,341.8,-1.5,24.045,10.47,,
T,45.09143,7.41927,341,-3.6,24.068,22.29,,
T,45.09146,7.41899,340.7,-1.3,24.09,22.29,,
T,45.09148,7.41883,339,-13,24.103,12.79,,
T,45.09149,7.41872,336.4,-30.2,24.112,8.73,,
T,45.09154,7.41834,335.1,-4.4,24.142,30.43,,
T,45.09156,7.41809,335.6,2.6,24.162,19.81,,
T,45.09161,7.41772,335.3,-0.8,24.191,29.65,,
T,45.09166,7.41727,341,15.8,24.227,35.86,,
T,45.09168,7.41708,341.8,5.4,24.242,15.12,,
T,45.09176,7.41637,340.9,-1.6,24.299,56.59,,
T,45.09181,7.41591,340,-2.6,24.336,36.64,,
T,45.09185,7.41551,340,0,24.367,31.8,,
T,45.09191,7.41498,339.9,-0.3,24.41,42.25,,
T,45.09194,7.41464,340,0.3,24.437,26.97,,
T,45.09201,7.41408,338.6,-3,24.481,44.76,,
T,45.09209,7.41338,338.5,-0.2,24.537,55.82,,
T,45.09209,7.41337,338.5,0,24.538,0.79,,
T,45.09215,7.41281,338.7,0.4,24.583,44.58,,
T,45.09218,7.41254,338.7,0.3,24.604,21.51,,
T,45.0922,7.41238,338.8,0.7,24.617,12.79,,
T,45.09224,7.41211,338.9,0.4,24.639,21.71,,
T,45.09228,7.41169,338.8,-0.3,24.672,33.36,,
T,45.09236,7.41096,338.5,-0.5,24.73,58.15,,
T,45.09241,7.41057,338.7,0.6,24.761,31.2,,
T,45.09244,7.41026,339.6,3.6,24.786,24.63,,
T,45.09253,7.40949,340.6,1.7,24.847,61.43,,
T,45.09254,7.40939,340.7,1.2,24.855,7.95,,
T,45.09261,7.40882,340.8,0.2,24.901,45.54,,
T,45.0927,7.40795,341.2,0.5,24.97,69.21,,
T,45.09278,7.40726,343.8,4.8,25.025,55.04,,
T,45.09283,7.40684,343.2,-1.7,25.059,33.53,,
T,45.09294,7.40583,341.4,-2.3,25.139,80.44,,
T,45.09301,7.40525,343.3,4.1,25.185,46.32,,
T,45.09302,7.40515,343.4,0.7,25.193,7.95,,
T,45.09304,7.40496,343,-2.6,25.208,15.12,,
T,45.09316,7.40396,339.9,-3.8,25.288,79.84,,
T,45.09317,7.40382,339.9,-0.7,25.299,11.08,,
T,45.09318,7.40379,339.8,-2,25.302,2.61,,
T,45.09318,7.40371,339.6,-2.5,25.308,6.3,,
T,45.09321,7.40346,339.8,0.8,25.328,19.96,,
T,45.0933,7.4027,343.1,5.5,25.389,60.66,,
T,45.09336,7.40209,347.3,8.7,25.437,48.48,,
T,45.09348,7.40117,344,-4.6,25.511,73.64,,
T,45.0935,7.40105,343.6,-3.4,25.521,9.7,,
T,45.09352,7.40088,343.6,-0.3,25.534,13.57,,
T,45.09361,7.40035,345.7,5,25.577,42.9,,
T,45.09367,7.39993,345,-2.2,25.611,33.73,,
T,45.09368,7.39985,344.9,-1.5,25.617,6.39,,
T,45.09382,7.39893,343.8,-1.4,25.691,74.07,,
T,45.09384,7.39884,343.8,-0.4,25.699,7.43,,
T,45.09391,7.39834,344.1,0.7,25.739,40.12,,
T,45.09398,7.39793,343.9,-0.7,25.772,33.2,,
T,45.09399,7.39781,343.7,-1.8,25.782,9.51,,
T,45.09405,7.39747,344,1.2,25.809,27.58,,
T,45.0941,7.39709,344,0,25.84,30.42,,
T,45.09413,7.39693,344,-0.1,25.853,13.03,,
T,45.09419,7.39651,344,0,25.886,33.73,,
T,45.09425,7.39628,344.4,2,25.906,19.29,,
T,45.09427,7.39617,344.8,4.4,25.915,8.94,,
T,45.09428,7.39614,344.9,4.1,25.917,2.61,,
T,45.09434,7.3959,345,0.5,25.937,20.03,,
T,45.09441,7.39557,345,0,25.964,27.12,,
T,45.09453,7.39513,345,0,26.002,37.11,,
T,45.09453,7.39512,345,0,26.002,0.79,,
T,45.09462,7.39471,345,0,26.036,33.79,,
T,45.09472,7.39418,345,0,26.079,43.17,,
T,45.09475,7.39396,345,0,26.097,17.64,,
T,45.09477,7.39378,345,0,26.111,14.34,,
T,45.0948,7.39353,345,0,26.131,19.96,,
T,45.09483,7.39319,345.3,1.2,26.158,26.97,,
T,45.09484,7.39316,345.4,1.6,26.161,2.61,,
T,45.09486,7.39279,345.5,0.5,26.19,29.21,,
T,45.09486,7.39277,345.5,0.9,26.192,1.57,,
T,45.09487,7.39264,345.7,2.1,26.202,10.29,,
T,45.09489,7.39233,346,1.1,26.226,24.5,,
T,45.09489,7.39219,346,-0.4,26.237,11.02,,
T,45.09489,7.39214,345.9,-1.8,26.241,3.94,,
T,45.0949,7.392,345.7,-1.5,26.252,11.08,,
T,45.09497,7.39145,345.8,0.2,26.296,43.99,,
T,45.09501,7.39115,345.9,0.5,26.32,24.03,,
T,45.09503,7.39104,345.8,-1.6,26.329,8.94,,
T,45.09513,7.39038,345.2,-1.1,26.382,53.13,,
T,45.09514,7.39028,345,-2.4,26.39,7.95,,
T,45.09515,7.39026,345,-0.2,26.392,1.93,,
T,45.09554,7.38765,347.1,1,26.602,209.97,,
T,45.0957,7.38661,349.8,3.3,26.686,83.77,,
T,45.09595,7.38497,349.3,-0.4,26.818,132.05,,
T,45.09612,7.38388,348,-1.4,26.906,87.85,,
T,45.09619,7.38337,347.7,-0.8,26.947,40.89,,
T,45.0962,7.38333,347.7,-1.1,26.95,3.34,,
T,45.09623,7.38312,347.6,-0.6,26.967,16.86,,
T,45.09627,7.38289,347.8,1.1,26.986,18.64,,
T,45.09631,7.38262,348,1.1,27.007,21.71,,
T,45.09634,7.38238,348.6,3.3,27.027,19.18,,
T,45.09638,7.38213,349.9,6.2,27.047,20.17,,
T,45.09645,7.38173,349.9,0.2,27.079,32.43,,
T,45.09651,7.38133,349.8,-0.5,27.111,32.18,,
T,45.09656,7.38106,349.9,0.6,27.133,21.97,,
T,45.09663,7.38073,351.1,4.5,27.161,27.12,,
T,45.09664,7.38068,351.4,5.1,27.165,4.09,,
T,45.09672,7.38028,352,2.1,27.197,32.72,,
T,45.09682,7.37989,349.5,-7.7,27.23,32.65,,
T,45.0969,7.37961,348.3,-5,27.254,23.77,,
T,45.09698,7.37932,348,-1.4,27.278,24.5,,
T,45.09707,7.37905,347.8,-1,27.302,23.49,,
T,45.09716,7.37879,347.8,0,27.325,22.78,,
T,45.09725,7.37856,348.1,1.5,27.345,20.68,,
T,45.09735,7.3783,347.8,-1.1,27.368,23.29,,
T,45.09741,7.37814,347.1,-5.2,27.383,14.25,,
T,45.0975,7.37793,345.2,-9.8,27.402,19.32,,
T,45.09755,7.3778,343.5,-14.5,27.414,11.64,,
T,45.09766,7.37755,343.5,-0.2,27.437,23.17,,
T,45.09778,7.37729,343,-1.8,27.461,24.43,,
T,45.0979,7.37706,343.4,1.9,27.484,22.49,,
T,45.09802,7.37682,344.5,4.8,27.507,23.12,,
T,45.09821,7.37648,346.3,5,27.541,34.09,,
T,45.09833,7.37626,347,3.1,27.563,21.86,,
T,45.09853,7.37593,350,9,27.597,34.19,,
T,45.09866,7.37574,351.8,8.5,27.618,20.79,,
T,45.09877,7.37559,352.1,1.7,27.635,17,,
T,45.09898,7.37528,351.7,-1.3,27.669,33.76,,
T,45.09914,7.37508,351.1,-2.4,27.692,23.75,,
T,45.09923,7.37496,351,-0.7,27.706,13.76,,
T,45.09936,7.3748,351,0,27.725,19.17,,
T,45.09959,7.37454,351,0,27.758,32.74,,
T,45.09975,7.37436,351,0,27.781,22.74,,
T,45.09991,7.37419,351,0,27.803,22.25,,
T,45.10049,7.37363,351.1,0.1,27.881,78.09,,
T,45.10082,7.37332,351,-0.1,27.925,44.05,,
T,45.10095,7.37319,351.2,1.1,27.943,17.7,,
T,45.10109,7.37306,351,-1,27.961,18.62,,
T,45.10142,7.37275,352,2.2,28.005,44.05,,
T,45.10181,7.37238,352.2,0.4,28.058,52.22,,
T,45.10225,7.37198,353.9,2.8,28.116,58.16,,
T,45.10231,7.37192,353.9,0.8,28.124,8.17,,
T,45.10256,7.37169,354.2,0.7,28.157,33.16,,
T,45.10282,7.37144,354.9,2.2,28.192,34.96,,
T,45.10286,7.3714,355,0.6,28.198,5.45,,
T,45.10318,7.37109,355.9,2.3,28.241,43.13,,
T,45.10348,7.37081,355.9,-0.1,28.281,39.97,,
T,45.10365,7.37065,355.9,-0.3,28.303,22.7,,
T,45.10413,7.37021,352.8,-4.8,28.367,63.6,,
T,45.10442,7.36994,356.8,10.3,28.406,38.6,,
T,45.10459,7.36978,357.4,2.6,28.428,22.7,,
T,45.10491,7.36945,357.9,1.3,28.472,44.04,,
T,45.105,7.36937,358,0.6,28.484,11.82,,
T,45.10525,7.36914,357.9,-0.4,28.517,33.16,,
T,45.10534,7.36906,357,-7.2,28.529,11.82,,
T,45.10551,7.3689,357.7,2.9,28.552,22.7,,
T,45.10577,7.36866,357.3,-1.2,28.586,34.52,,
T,45.10585,7.36858,357.7,3.8,28.597,10.89,,
T,45.1061,7.36834,357.9,0.6,28.631,33.6,,
T,45.10627,7.36818,356.7,-5,28.654,22.7,,
T,45.10642,7.36802,357.5,3.6,28.674,20.89,,
T,45.10642,7.36801,357.5,-2,28.675,0.79,,
T,45.10667,7.36774,357.9,1.3,28.71,34.98,,
T,45.10676,7.36764,357.2,-6.2,28.723,12.73,,
T,45.10698,7.36737,357.7,1.8,28.755,32.39,,
T,45.10703,7.36731,357.6,-1.6,28.763,7.29,,
T,45.10706,7.36727,357.7,2.2,28.767,4.59,,
T,45.10713,7.36718,357.9,1.8,28.778,10.52,,
T,45.10735,7.36687,357.2,-2.1,28.812,34.54,,
T,45.1075,7.36667,358,3.5,28.835,22.93,,
T,45.1077,7.36635,357.9,-0.2,28.869,33.59,,
T,45.10778,7.36623,358,0.4,28.882,12.97,,
T,45.10791,7.36602,356.9,-5.1,28.904,21.95,,
T,45.10803,7.36581,357.9,4.8,28.925,21.24,,
T,45.10809,7.36571,357.7,-1.9,28.935,10.31,,
T,45.10834,7.36524,357.9,0.5,28.982,46.26,,
T,45.10841,7.36508,357.3,-4.7,28.996,14.8,,
