type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,50.07007,14.36882,234.5,8,5.349,5.83,,
T,50.07004,14.36856,236.2,8.9,5.368,18.91,,
T,50.07001,14.36824,237.7,6.5,5.391,23.15,,
T,50.06993,14.36733,240.7,4.7,5.457,65.75,,
T,50.0699,14.36686,241.5,2.2,5.491,33.81,,
T,50.06986,14.36642,243.3,5.6,5.523,31.81,,
T,50.0698,14.36565,242.4,-1.6,5.578,55.53,,
T,50.06978,14.36547,241.8,-4.6,5.591,13.08,,
T,50.06974,14.36488,241.6,-0.5,5.634,42.47,,
T,50.06973,14.36468,242.1,3.5,5.648,14.36,,
T,50.06973,14.3646,242.1,0.1,5.654,5.73,,
T,50.06972,14.36438,241.8,-2,5.67,15.79,,
T,50.0697,14.3639,240.9,-2.4,5.704,34.44,,
T,50.06969,14.36363,240,-5,5.724,19.36,,
T,50.06968,14.36308,240.1,0.3,5.763,39.39,,
T,50.06967,14.36279,240.5,2.4,5.784,20.79,,
T,50.06966,14.3623,244.3,10.8,5.819,35.1,,
T,50.06965,14.36199,244.6,1,5.841,22.22,,
T,50.06964,14.36171,244.8,1.4,5.861,20.08,,
T,50.06963,14.36146,244.3,-3.3,5.879,17.93,,
T,50.06961,14.36092,243.5,-1.9,5.918,38.72,,
T,50.06958,14.36018,242.4,-2.2,5.971,53.08,,
T,50.06956,14.35981,242.1,-1.1,5.997,26.58,,
T,50.06953,14.35945,242,-0.2,6.023,25.99,,
T,50.0695,14.35916,243.2,5.8,6.044,21.03,,
T,50.06947,14.35894,243.9,4.2,6.061,16.1,,
T,50.06944,14.35867,245.6,8.5,6.08,19.62,,
T,50.0694,14.35842,246.7,6,6.099,18.44,,
T,50.06936,14.3582,247.3,3.9,6.115,16.37,,
T,50.06931,14.35795,247.7,2,6.134,18.74,,
T,50.06915,14.35704,249.9,3.2,6.201,67.54,,
T,50.0689,14.3557,252.6,2.7,6.301,99.88,,
T,50.06887,14.35551,253.2,4.6,6.315,14.01,,
T,50.06886,14.35543,253.7,7.4,6.321,5.83,,
T,50.06881,14.35517,254.1,2.5,6.34,19.43,,
T,50.06875,14.35482,254.1,0,6.366,25.93,,
T,50.0687,14.35449,253.9,-1.2,6.391,24.27,,
T,50.06868,14.35439,253.7,-2.5,6.398,7.5,,
T,50.06866,14.35424,253.8,1,6.409,10.97,,
T,50.06859,14.35388,254,0.9,6.436,26.92,,
T,50.0685,14.35338,255,2.6,6.473,37.17,,
T,50.06847,14.35324,254.8,-1.6,6.484,10.56,,
T,50.06844,14.35312,254.5,-3.3,6.493,9.22,,
T,50.06841,14.35297,254.3,-2.2,6.504,11.25,,
T,50.06839,14.35282,254.2,-0.7,6.515,10.97,,
T,50.06836,14.35262,254.7,3.1,6.53,14.7,,
T,50.06835,14.3525,255.1,4.6,6.539,8.66,,
T,50.06834,14.35234,255,-0.2,6.55,11.51,,
T,50.06832,14.35211,255.5,2.5,6.567,16.62,,
T,50.06829,14.35147,256.2,1.5,6.613,45.94,,
T,50.06828,14.35102,256.5,0.9,6.645,32.24,,
T,50.06826,14.3505,257.5,2.7,6.682,37.3,,
T,50.06825,14.35009,260.2,9.3,6.712,29.37,,
T,50.06819,14.34853,263,2.5,6.823,111.89,,
T,50.06818,14.34819,263.2,0.9,6.848,24.37,,
T,50.06818,14.34816,263.3,2.3,6.85,2.15,,
T,50.06818,14.34792,263.4,1,6.867,17.18,,
T,50.06818,14.34778,263.4,0,6.877,10.02,,
T,50.06818,14.34775,263.6,7.2,6.879,2.15,,
T,50.06818,14.34765,264.2,7.8,6.886,7.16,,
T,50.06817,14.34729,265.4,5,6.912,25.8,,
T,50.06815,14.34678,267.1,4.4,6.949,36.58,,
T,50.06815,14.34671,267.2,3.3,6.954,5.01,,
T,50.06813,14.34633,269,6.5,6.981,27.3,,
