type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,50.76793,6.17285,217.6,-0.5,40.019,13.17,,
T,50.76767,6.17254,217.5,-0.3,40.055,36.26,,
T,50.76718,6.17194,218,0.7,40.124,69.01,,
T,50.76702,6.17172,217.8,-0.9,40.148,23.62,,
T,50.76684,6.17149,217.6,-0.7,40.173,25.77,,
T,50.76679,6.17142,217.6,0,40.181,7.44,,
T,50.76672,6.17134,217.9,2.8,40.19,9.62,,
T,50.76668,6.17128,218,1.9,40.197,6.14,,
T,50.76664,6.17123,218,0.2,40.202,5.68,,
T,50.76658,6.17117,218,0,40.21,7.9,,
T,50.76657,6.17115,218,0,40.212,1.8,,
T,50.76635,6.17085,218,0.1,40.244,32.36,,
T,50.7662,6.17064,218.7,2.9,40.267,22.31,,
T,50.76598,6.17032,219.4,2.1,40.3,33.3,,
T,50.76568,6.16989,219.7,0.8,40.345,45.1,,
T,50.76557,6.16971,219.3,-2.6,40.363,17.64,,
T,50.76547,6.16956,219.5,1.8,40.378,15.35,,
T,50.76541,6.16945,219.5,-0.5,40.388,10.24,,
T,50.76535,6.16936,219.7,2.8,40.397,9.21,,
T,50.7653,6.16928,219.4,-4.7,40.405,7.92,,
T,50.76529,6.16927,219.2,-11.7,40.407,1.32,,
T,50.76518,6.16908,220.2,5.2,40.425,18.15,,
T,50.76506,6.16888,220.7,2.7,40.444,19.42,,
T,50.76486,6.16852,220.8,0.4,40.478,33.77,,
T,50.76463,6.16812,220.9,0.3,40.516,38.09,,
T,50.76453,6.16792,221.8,4.6,40.534,17.97,,
T,50.76442,6.16771,221.4,-2.1,40.553,19.22,,
T,50.76432,6.16753,221.6,1.4,40.57,16.88,,
T,50.76419,6.16727,221.4,-0.7,40.593,23.36,,
T,50.7641,6.16707,222.2,4.3,40.611,17.3,,
T,50.76403,6.16694,222.5,3,40.623,12.03,,
T,50.76403,6.16693,222.6,10.3,40.624,0.71,,
T,50.76401,6.16689,222.8,4.6,40.627,3.59,,
T,50.76393,6.16672,222.6,-1,40.642,14.94,,
T,50.76382,6.16648,222.8,1,40.663,20.89,,
T,50.76363,6.16607,223.3,1.2,40.699,35.83,,
T,50.76354,6.16586,223.3,0.2,40.717,17.88,,
T,50.76345,6.16565,224.7,7.7,40.735,17.88,,
T,50.76336,6.16543,224.3,-2.2,40.753,18.47,,
T,50.76327,6.16522,224.5,1.2,40.771,17.88,,
T,50.76316,6.16497,224.9,1.7,40.792,21.47,,
T,50.76308,6.16479,224.9,0.5,40.808,15.51,,
T,50.763,6.16459,225.5,3.3,40.825,16.68,,
T,50.7629,6.16435,225.8,1.5,40.845,20.26,,
T,50.76272,6.16393,226.1,0.8,40.881,35.76,,
T,50.76244,6.16329,227,1.7,40.935,54.86,,
T,50.7622,6.16275,227.9,2,40.982,46.52,,
T,50.76216,6.16267,227.7,-2.9,40.989,7.19,,
T,50.76197,6.16226,227.9,0.6,41.025,35.83,,
T,50.76197,6.16225,227.9,0,41.026,0.71,,
T,50.76188,6.16204,228.2,1.8,41.044,17.88,,
T,50.76186,6.16202,228.3,2.7,41.046,2.63,,
T,50.76178,6.16184,228.4,0.9,41.062,15.51,,
T,50.76176,6.16179,228.5,0.9,41.066,4.17,,
T,50.7617,6.16166,228.7,1.9,41.077,11.34,,
T,50.76165,6.16157,227.8,-10.1,41.086,8.44,,
T,50.76159,6.16145,226.8,-9.2,41.096,10.78,,
T,50.76157,6.1614,226.7,-2.8,41.101,4.17,,
T,50.76148,6.16123,227.9,7.6,41.116,15.62,,
T,50.76139,6.16102,229.7,9.7,41.134,17.88,,
T,50.76118,6.16061,230.2,1.4,41.171,37.18,,
T,50.76097,6.1602,230.4,0.6,41.208,37.18,,
T,50.76077,6.1598,231.4,2.8,41.244,35.94,,
T,50.76057,6.15942,231.8,1.1,41.279,34.84,,
T,50.76045,6.1592,231.8,0.2,41.3,20.47,,
T,50.76014,6.15863,232.5,1.3,41.353,52.98,,
T,50.75993,6.15825,233.2,2.1,41.388,35.56,,
T,50.7596,6.15766,233.2,0,41.444,55.5,,
T,50.75937,6.15726,234.5,3.4,41.482,38.1,,
T,50.75915,6.15689,235.5,2.9,41.518,35.78,,
T,50.75882,6.15635,236.6,2,41.571,52.91,,
T,50.75859,6.15597,237.4,2.2,41.608,37.06,,
T,50.75836,6.1556,237.6,0.4,41.644,36.55,,
T,50.75813,6.15524,238.1,1.4,41.68,36.05,,
T,50.75799,6.15504,238.9,4,41.701,21.02,,
T,50.75789,6.15487,238.5,-2.5,41.718,16.36,,
T,50.75753,6.15434,239.6,1.9,41.772,54.79,,
T,50.75717,6.15382,240.4,1.6,41.827,54.32,,
T,50.75693,6.15348,241.5,2.9,41.863,35.89,,
T,50.75683,6.15334,241.4,-0.5,41.878,14.88,,
T,50.75657,6.15297,241.8,0.9,41.916,38.96,,
T,50.75644,6.15279,242.1,1.7,41.936,19.25,,
T,50.75621,6.15248,242.8,2.1,41.969,33.66,,
T,50.75607,6.15229,243.2,2.3,41.99,20.55,,
T,50.75604,6.15225,243.3,0.1,41.994,4.37,,
T,50.75581,6.15195,244,2.2,42.028,33.21,,
T,50.75561,6.15169,244,0.1,42.056,28.84,,
T,50.75548,6.15153,243.2,-4.5,42.075,18.35,,
T,50.75548,6.15152,243.1,-10.2,42.075,0.71,,
T,50.75521,6.15119,240.6,-6.5,42.113,38.01,,
T,50.75513,6.1511,242.7,19,42.124,10.93,,
T,50.755,6.15093,246,17.4,42.143,18.79,,
T,50.75457,6.15041,246.8,1.3,42.203,60.29,,
T,50.75434,6.15014,247.5,2.2,42.235,31.9,,
T,50.75413,6.14989,248,1.7,42.265,29.27,,
T,50.75392,6.14966,248,-0.1,42.293,28.45,,
T,50.75378,6.1495,248.3,1.8,42.312,19.24,,
T,50.75352,6.1492,249,1.9,42.348,35.84,,
T,50.75345,6.14913,249.1,0.8,42.357,9.22,,
T,50.75327,6.14893,249.9,3.2,42.382,24.5,,
T,50.75295,6.1486,249.9,0.2,42.424,42.54,,
T,50.75257,6.1482,250.3,0.6,42.475,50.83,,
T,50.75215,6.14778,250.7,0.8,42.531,55.33,,
T,50.75203,6.14766,250,-4.7,42.546,15.81,,
T,50.75192,6.14755,251.6,11.2,42.561,14.49,,
T,50.75187,6.1475,252,6,42.567,6.59,,
T,50.7516,6.14723,252,-0.1,42.603,35.57,,
T,50.75132,6.14697,252.2,0.5,42.639,36.15,,
T,50.75104,6.14671,252.3,0.3,42.675,36.15,,
T,50.75093,6.14661,252.1,-1.1,42.689,14.13,,
T,50.75061,6.14633,253,2.2,42.73,40.71,,
T,50.75002,6.14581,253.6,0.8,42.805,75.2,,
T,50.74972,6.14556,255,3.7,42.843,37.75,,
T,50.74929,6.1452,254.1,-1.6,42.897,54.16,,
T,50.74884,6.14485,254.6,0.8,42.953,55.82,,
T,50.74854,6.14462,254.7,0.5,42.99,37.11,,
T,50.7484,6.14451,255.1,2,43.008,17.4,,
T,50.74795,6.14418,256,1.6,43.063,55.21,,
T,50.74751,6.14386,255.6,-0.6,43.117,53.91,,
T,50.74705,6.14355,256,0.7,43.172,55.65,,
T,50.74661,6.14325,255.6,-0.8,43.226,53.33,,
T,50.74647,6.14315,253.8,-10.4,43.243,17.1,,
T,50.74638,6.1431,253.3,-5.3,43.253,10.62,,
T,50.74634,6.14307,253.7,9.3,43.258,4.93,,
T,50.74629,6.14304,254.3,10.1,43.264,5.95,,
T,50.74604,6.14288,256.5,7.3,43.294,30.02,,
T,50.74591,6.14279,256.7,1.3,43.31,15.8,,
T,50.74572,6.14268,256.4,-1.6,43.333,22.52,,
T,50.74544,6.1425,257.4,3.1,43.366,33.64,,
T,50.74524,6.14239,257.2,-0.8,43.39,23.56,,
T,50.7451,6.1423,257.3,0.4,43.407,16.82,,
T,50.74451,6.14195,257.8,0.6,43.477,70.13,,
T,50.74415,6.14174,257.3,-1.1,43.519,42.7,,
T,50.74373,6.1415,257.5,0.4,43.569,49.7,,
T,50.74358,6.14141,258.1,3.4,43.587,17.85,,
T,50.74342,6.14133,257.9,-0.9,43.606,18.67,,
T,50.74309,6.14115,258.6,1.6,43.645,38.85,,
T,50.74273,6.14096,258.1,-1.1,43.687,42.23,,
T,50.74262,6.1409,258.3,1.9,43.7,12.95,,
T,50.7423,6.14073,258.2,-0.4,43.737,37.57,,
T,50.74213,6.14064,258.4,1.1,43.757,19.95,,
T,50.74199,6.14057,258.8,2.2,43.774,16.34,,
T,50.7417,6.14041,258.3,-1.5,43.808,34.18,,
T,50.74137,6.14024,258.4,0.3,43.846,38.62,,
T,50.74111,6.1401,256.7,-5.5,43.877,30.56,,
T,50.74103,6.14006,257.3,6,43.886,9.34,,
T,50.74095,6.14002,258.3,10.4,43.896,9.34,,
T,50.7409,6.13999,258.9,10.9,43.902,5.95,,
T,50.74073,6.13989,258.9,-0.2,43.922,20.19,,
T,50.74041,6.13974,259.5,1.8,43.959,37.14,,
T,50.74025,6.13966,259.4,-0.7,43.978,18.67,,
T,50.73979,6.13942,260.4,1.8,44.031,53.9,,
T,50.73919,6.13911,260.3,-0.1,44.102,70.24,,
T,50.73868,6.13885,260.6,0.5,44.161,59.63,,
T,50.7384,6.1387,260.8,0.8,44.194,32.9,,
T,50.73794,6.13846,260.7,-0.3,44.248,53.9,,
T,50.73763,6.13829,261.4,1.9,44.285,36.51,,
T,50.73728,6.13812,261.8,1.1,44.325,40.74,,
T,50.73709,6.13804,261.9,0.3,44.347,21.88,,
T,50.73672,6.13786,261.9,-0.1,44.39,43.08,,
T,50.7366,6.1378,261.9,0.5,44.404,14.01,,
T,50.73621,6.13759,261.8,-0.4,44.45,45.85,,
T,50.73589,6.13743,262.2,1.3,44.488,37.35,,
T,50.73573,6.13735,262.2,-0.5,44.506,18.67,,
T,50.73559,6.13728,262.6,2.9,44.523,16.34,,
T,50.73525,6.13709,262.1,-1.3,44.563,40.13,,
T,50.73479,6.13686,262.2,0.1,44.616,53.69,,
T,50.73463,6.13677,260.9,-6.6,44.635,18.9,,
T,50.73445,6.13668,259.9,-4.7,44.656,21.01,,
T,50.73437,6.13664,260.9,10.5,44.666,9.34,,
T,50.73428,6.13659,262,10.1,44.676,10.62,,
T,50.7341,6.1365,263.4,7,44.697,21.01,,
T,50.73385,6.13637,263.8,1.1,44.727,29.29,,
T,50.73311,6.13598,264.3,0.7,44.813,86.8,,
T,50.73265,6.13574,264.8,0.9,44.867,53.9,,
T,50.73213,6.13546,265.3,0.8,44.928,61.13,,
T,50.73172,6.13525,266,1.4,44.976,47.96,,
T,50.73108,6.13492,265.8,-0.2,45.051,74.91,,
T,50.73054,6.13464,266.7,1.4,45.114,63.24,,
T,50.73025,6.13449,267,0.8,45.148,33.95,,
T,50.72981,6.13427,266.8,-0.4,45.2,51.35,,
T,50.72919,6.13394,267.9,1.5,45.273,72.8,,
T,50.72871,6.13367,268.4,1,45.329,56.7,,
T,50.72831,6.13344,267.2,-2.5,45.377,47.37,,
T,50.72824,6.1334,267.3,1,45.385,8.28,,
T,50.72814,6.13334,268.1,6.3,45.397,11.9,,
T,50.72796,6.13323,268.5,1.9,45.418,21.48,,
T,50.7278,6.13313,269.1,3.1,45.437,19.15,,
T,50.72765,6.13304,269.2,0.9,45.455,17.86,,
T,50.72749,6.13293,269.1,-0.5,45.475,19.42,,
T,50.72735,6.13284,269.3,0.9,45.492,16.82,,
T,50.72719,6.13273,269.5,1,45.511,19.42,,
T,50.72703,6.13263,269.7,0.9,45.53,19.15,,
T,50.7269,6.13254,270.2,3.4,45.546,15.8,,
T,50.72675,6.13243,269.9,-1.7,45.564,18.41,,
T,50.7266,6.13231,269.9,-0.1,45.583,18.71,,
T,50.72645,6.1322,270.3,2.1,45.601,18.41,,
T,50.7263,6.13209,270.2,-0.5,45.62,18.41,,
T,50.72626,6.13205,270.3,2.1,45.625,5.27,,
T,50.72616,6.13197,271.3,7.8,45.638,12.48,,
T,50.72611,6.13193,271.7,7.6,45.644,6.24,,
T,50.72602,6.13185,270.9,-7.7,45.655,11.5,,
T,50.72597,6.13181,270.8,-0.8,45.662,6.24,,
T,50.72587,6.13173,271.5,5.5,45.674,12.48,,
T,50.72582,6.13169,272,7.9,45.68,6.24,,
T,50.72572,6.13161,271.3,-5.7,45.693,12.48,,
T,50.72568,6.13157,271.1,-4,45.698,5.27,,
T,50.72558,6.13148,271.6,4.5,45.711,12.81,,
T,50.72553,6.13144,272,6.1,45.717,6.24,,
T,50.72544,6.13135,271.9,-1.3,45.729,11.86,,
T,50.72539,6.13131,271.7,-2.1,45.735,6.24,,
T,50.72529,6.13122,272.2,3.7,45.748,12.81,,
T,50.72519,6.13113,272.3,0.7,45.761,12.81,,
T,50.7251,6.13105,272.1,-1.7,45.772,11.5,,
T,50.72498,6.13093,272.3,1.5,45.788,15.81,,
T,50.72492,6.13087,272.3,-0.5,45.796,7.91,,
T,50.72488,6.13084,272.4,2.4,45.801,4.93,,
T,50.72471,6.13067,272.4,0.1,45.823,22.4,,
T,50.72459,6.13055,272.9,2.8,45.839,15.81,,
T,50.72449,6.13045,273,1.2,45.852,13.18,,
T,50.72437,6.13032,273.3,1.8,45.869,16.2,,
T,50.72433,6.13028,273.4,1.4,45.874,5.27,,
T,50.72417,6.13011,273.4,-0.3,45.895,21.47,,
T,50.7241,6.13003,273.3,-0.9,45.905,9.62,,
T,50.72397,6.12989,273.1,-0.8,45.922,17.52,,
T,50.72386,6.12976,274.1,6.1,45.938,15.3,,
T,50.72384,6.12974,274.1,3,45.94,2.64,,
T,50.72376,6.12965,273.8,-3.3,45.951,10.94,,
T,50.72362,6.12948,274,1.1,45.971,19.66,,
T,50.72359,6.12945,274.1,1.9,45.975,3.95,,
T,50.72354,6.12939,273.8,-3.8,45.982,6.99,,
T,50.72341,6.12924,274.1,1.7,46,17.93,,
T,50.72324,6.12902,274.3,0.8,46.024,24.47,,
T,50.72312,6.12887,274.5,1,46.041,17.04,,
T,50.723,6.12871,275.1,3.8,46.059,17.49,,
T,50.72287,6.12855,275.4,1.7,46.077,18.35,,
T,50.72283,6.12849,275.4,-1.2,46.083,6.14,,
T,50.72274,6.12837,275.2,-1,46.096,13.12,,
T,50.72271,6.12832,275.2,-0.1,46.101,4.86,,
T,50.7226,6.12817,275.6,2.4,46.117,16.18,,
T,50.72252,6.12806,275.9,2.4,46.129,11.81,,
T,50.7225,6.12804,276,2.7,46.132,2.64,,
T,50.72236,6.12784,276,0,46.153,21.02,,
T,50.72225,6.12768,276,-0.2,46.17,16.66,,
T,50.72216,6.12754,276.2,1.6,46.184,14.07,,
T,50.72202,6.12734,276.7,2.5,46.205,21.02,,
T,50.72198,6.12728,276.9,2.3,46.211,6.14,,
T,50.72185,6.12708,276.7,-1,46.231,20.21,,
T,50.72176,6.12694,276.7,0,46.245,14.07,,
T,50.72171,6.12687,276.8,1.9,46.253,7.44,,
T,50.72159,6.12668,277,1,46.271,18.93,,
T,50.72141,6.12639,276.9,-0.3,46.3,28.64,,
T,50.72134,6.12627,277.2,2.2,46.312,11.51,,
T,50.72132,6.12623,277.2,2,46.315,3.6,,
T,50.72131,6.12622,277.3,2.7,46.317,1.32,,
T,50.72127,6.12614,277.4,2,46.324,7.19,,
T,50.72122,6.12605,276.9,-5.7,46.332,8.45,,
T,50.72119,6.12601,276.6,-7.4,46.337,4.37,,
T,50.72095,6.12559,275,-4.1,46.376,39.91,,
T,50.72085,6.12541,277.6,15.4,46.393,16.89,,
T,50.72084,6.12538,277.8,10.5,46.396,2.39,,
T,50.72078,6.12527,277.9,1,46.406,10.24,,
T,50.72075,6.12521,277.5,-8.2,46.411,5.39,,
T,50.72068,6.12508,277,-3.7,46.423,12.04,,
T,50.72064,6.12502,277.2,1.8,46.43,6.14,,
T,50.72058,6.12489,277.6,3.9,46.441,11.35,,
T,50.72055,6.12484,278,8.3,46.446,4.86,,
T,50.72049,6.12472,278,-0.1,46.457,10.79,,
T,50.72045,6.12466,277.7,-5.1,46.463,6.14,,
T,50.72036,6.12448,277.8,1.1,46.479,16.18,,
T,50.72029,6.12435,278.5,5.1,46.491,12.04,,
T,50.72026,6.12428,278.4,-0.1,46.497,5.96,,
T,50.7202,6.12415,278.1,-2.6,46.508,11.35,,
T,50.72007,6.12389,278,-0.7,46.532,23.37,,
T,50.72,6.12375,278.5,4,46.544,12.59,,
T,50.71997,6.1237,278.4,-2.2,46.549,4.86,,
T,50.71997,6.12369,278.4,-4.5,46.55,0.71,,
T,50.7199,6.12355,277.9,-3.4,46.562,12.59,,
T,50.71987,6.12348,277.7,-3.7,46.568,5.96,,
T,50.71986,6.12348,277.8,7.8,46.569,1.11,,
T,50.71964,6.12302,278.9,2.7,46.61,40.67,,
T,50.71953,6.1228,278.7,-1,46.63,19.78,,
T,50.71947,6.12266,278.9,1.6,46.642,11.93,,
T,50.71945,6.12262,279,2,46.645,3.6,,
T,50.71939,6.1225,279,0.2,46.656,10.79,,
T,50.7193,6.12229,279,0,46.674,17.89,,
T,50.71923,6.12216,279,0,46.686,12.04,,
T,50.71912,6.12192,279,0,46.707,20.9,,
T,50.71903,6.12172,279,0,46.724,17.31,,
T,50.7188,6.12122,279,0,46.768,43.61,,
T,50.71878,6.12117,279,0,46.772,4.17,,
T,50.71849,6.12056,279,0,46.826,53.82,,
T,50.71831,6.12016,279,0,46.861,34.63,,
T,50.71831,6.12016,279,,46.861,0,,
T,50.71822,6.11998,279,0,46.877,16.18,,
T,50.71821,6.11995,279,0,46.879,2.39,,
T,50.71801,6.11952,279,0,46.917,37.65,,
T,50.71794,6.11938,279,0,46.929,12.59,,
T,50.71778,6.11901,278.4,-1.8,46.961,31.62,,
T,50.71762,6.11869,278.3,-0.5,46.99,28.77,,
T,50.71754,6.11852,278.1,-1.1,47.005,14.94,,
T,50.71749,6.1184,278,-1.4,47.015,10.14,,
T,50.71748,6.11837,278,0,47.017,2.39,,
T,50.7174,6.11821,278.3,2,47.032,14.38,,
T,50.71734,6.11808,278.4,0.9,47.043,11.35,,
T,50.71729,6.11797,278.2,-1.5,47.053,9.55,,
T,50.71728,6.11794,278.2,-1.5,47.055,2.39,,
T,50.71721,6.1178,278,-1.7,47.067,12.59,,
T,50.71714,6.11765,278,0,47.081,13.15,,
T,50.71702,6.1174,277.6,-1.6,47.103,22.13,,
T,50.71698,6.11729,277.2,-4.4,47.112,8.95,,
T,50.71697,6.11729,277.2,0,47.113,1.11,,
T,50.71666,6.1166,277,-0.4,47.173,59.7,,
T,50.71651,6.11627,277.7,2.6,47.201,28.66,,
T,50.71644,6.11613,277.7,-0.5,47.214,12.59,,
T,50.71635,6.11593,276.9,-4.8,47.231,17.31,,
T,50.71632,6.11586,276.8,-1.8,47.237,5.96,,
T,50.71628,6.11577,277.2,5.3,47.245,7.76,,
T,50.71625,6.11572,277.3,3.2,47.25,4.86,,
T,50.7162,6.11561,277.3,0.3,47.259,9.55,,
T,50.71597,6.11512,276.8,-1.2,47.302,43.04,,
T,50.7158,6.11474,275.8,-3.1,47.335,32.83,,
T,50.71579,6.11472,275.9,2.2,47.337,1.8,,
T,50.71574,6.11462,276.4,5.9,47.346,8.99,,
T,50.71568,6.11448,276.6,1.9,47.358,11.93,,
T,50.71561,6.11434,276,-4.9,47.37,12.59,,
T,50.71555,6.1142,275,-8.4,47.382,11.93,,
T,50.71549,6.11408,275.5,4.4,47.393,10.79,,
T,50.7154,6.11389,275.9,2.4,47.41,16.74,,
T,50.71523,6.11352,274.5,-4.1,47.442,32.26,,
T,50.71522,6.11349,274.7,6.2,47.445,2.39,,
T,50.71517,6.11338,275,3.4,47.454,9.55,,
T,50.71509,6.11321,275.1,0.4,47.469,14.95,,
T,50.71503,6.11309,274.5,-5.4,47.48,10.79,,
T,50.71498,6.11297,274.3,-2.3,47.49,10.14,,
T,50.71495,6.11292,274.3,1,47.495,4.86,,
T,50.71484,6.11268,275.1,3.5,47.516,20.91,,
T,50.71483,6.11265,275.3,11.7,47.518,2.39,,
T,50.71475,6.11249,276.3,6.7,47.532,14.38,,
T,50.7146,6.11216,275.8,-1.8,47.561,28.66,,
T,50.71458,6.11209,276,3.3,47.567,5.42,,
T,50.71448,6.11189,276.1,0.9,47.585,17.98,,
T,50.71429,6.11148,275.1,-2.7,47.62,35.85,,
T,50.71426,6.11142,275,-2,47.626,5.39,,
T,50.7142,6.11129,274.6,-3.5,47.637,11.35,,
T,50.71416,6.1112,274.3,-4.2,47.645,7.76,,
T,50.71397,6.11079,273.6,-2,47.681,35.85,,
T,50.71389,6.11062,273.2,-2.5,47.696,14.95,,
T,50.71382,6.11047,273.2,0.1,47.709,13.15,,
T,50.7138,6.11043,273.3,2,47.712,3.6,,
T,50.71377,6.11036,273.4,1.8,47.718,5.96,,
T,50.71368,6.11017,273.8,1.9,47.735,16.74,,
T,50.71364,6.11008,273.9,1.9,47.743,7.76,,
T,50.71362,6.11004,274,2,47.747,3.6,,
T,50.71357,6.10993,273.7,-2.3,47.756,9.55,,
T,50.71355,6.1099,273.6,-3.5,47.759,3.07,,
T,50.7135,6.10979,273.2,-4.1,47.769,9.55,,
T,50.71349,6.10976,273.1,-4.5,47.771,2.39,,
T,50.71344,6.10965,272.9,-2.5,47.781,9.55,,
T,50.71342,6.10961,272.9,-0.7,47.784,3.6,,
T,50.71336,6.10948,272.9,0.4,47.796,11.35,,
T,50.7133,6.10936,273,0.8,47.806,10.79,,
T,50.71323,6.10921,273,0,47.82,13.15,,
T,50.71317,6.10906,272.8,-1.3,47.832,12.52,,
T,50.7131,6.10893,272.9,0.2,47.844,12.04,,
T,50.71309,6.1089,272.9,0.7,47.846,2.39,,
T,50.71303,6.10877,272.5,-3.2,47.858,11.35,,
T,50.71295,6.10859,272,-3.6,47.873,15.52,,
T,50.71284,6.10836,271.8,-0.8,47.894,20.34,,
T,50.7127,6.10806,272,0.8,47.92,26.3,,
T,50.71264,6.10793,271.8,-2,47.931,11.35,,
T,50.71257,6.10778,271.8,-0.2,47.944,13.15,,
T,50.7125,6.10764,271.5,-2,47.957,12.59,,
T,50.71244,6.1075,271.2,-2.4,47.969,11.93,,
T,50.71238,6.10736,271.2,0,47.981,11.93,,
T,50.7123,6.10721,271,-1.5,47.995,13.84,,
T,50.71224,6.10706,271,0,48.007,12.52,,
T,50.71218,6.10694,271,0,48.018,10.79,,
T,50.71216,6.1069,271,0,48.022,3.6,,
T,50.71211,6.10679,271,0,48.031,9.56,,
T,50.71204,6.10664,271,0,48.044,13.15,,
T,50.71196,6.10648,271,0,48.059,14.38,,
T,50.71189,6.10633,270.4,-4.3,48.072,13.15,,
T,50.71177,6.10606,269.4,-4.6,48.095,23.28,,
T,50.71171,6.10593,269.2,-1.9,48.107,11.35,,
T,50.71164,6.10579,269.1,-0.8,48.119,12.59,,
T,50.71163,6.10575,269.2,3.6,48.122,3.04,,
T,50.71156,6.10562,269.4,1.8,48.134,12.04,,
T,50.71144,6.10535,269.2,-0.9,48.157,23.28,,
T,50.71138,6.10521,269,-1.8,48.169,11.93,,
T,50.7113,6.10504,268.7,-1.9,48.184,14.95,,
T,50.71117,6.10477,268.9,0.8,48.208,23.93,,
T,50.71105,6.10452,268.8,-0.4,48.23,22.14,,
T,50.71091,6.10422,268.9,0.3,48.257,26.3,,
T,50.7109,6.10419,268.9,3.1,48.259,2.39,,
T,50.71084,6.10406,269,0.6,48.27,11.35,,
T,50.71079,6.10395,268.9,-1.3,48.28,9.56,,
T,50.71072,6.10381,268.6,-2.3,48.293,12.59,,
T,50.7107,6.10376,268.5,-1.7,48.297,4.17,,
T,50.71065,6.10365,268.3,-1.9,48.306,9.56,,
T,50.71063,6.10361,268.3,-2,48.31,3.6,,
T,50.71058,6.1035,268.1,-2.2,48.32,9.56,,
T,50.71051,6.10336,268,-0.4,48.332,12.59,,
T,50.71045,6.10322,267.6,-3.4,48.344,11.93,,
T,50.71038,6.10307,267.1,-4.1,48.357,13.15,,
T,50.71024,6.10277,267,-0.3,48.383,26.3,,
T,50.71018,6.10265,266.7,-2.5,48.394,10.79,,
T,50.71017,6.10262,266.7,-2.1,48.397,2.39,,
T,50.71012,6.10251,266.6,-0.7,48.406,9.56,,
T,50.7101,6.10248,266.6,-0.5,48.409,3.07,,
T,50.71005,6.10236,266.3,-2.5,48.419,10.14,,
T,50.71004,6.10233,266.2,-3,48.422,2.39,,
T,50.70998,6.10222,266.1,-1.7,48.432,10.24,,
T,50.70997,6.10219,266.1,1,48.434,2.39,,
T,50.70991,6.10206,266.1,0.4,48.446,11.35,,
T,50.70985,6.10193,266,-1.4,48.457,11.35,,
T,50.70978,6.10179,265.9,-0.7,48.47,12.59,,
T,50.70972,6.10164,265.9,0.2,48.482,12.52,,
T,50.70965,6.1015,265.4,-4,48.495,12.59,,
T,50.70959,6.10136,265,-3.4,48.507,11.93,,
T,50.70952,6.10121,265,0,48.52,13.15,,
T,50.70945,6.10107,264.9,-1.2,48.533,12.59,,
T,50.70939,6.10093,264.3,-4.2,48.544,11.93,,
T,50.70932,6.10078,264,-2.6,48.558,13.15,,
T,50.70925,6.10063,264,0,48.571,13.15,,
T,50.70919,6.10051,263.8,-1.5,48.582,10.79,,
T,50.70917,6.10047,263.7,-4,48.585,3.6,,
T,50.70912,6.10035,263.4,-3,48.595,10.14,,
T,50.70899,6.10007,263.2,-0.9,48.62,24.5,,
T,50.70896,6.10002,263.1,-2.2,48.625,4.86,,
T,50.70885,6.09979,263,-0.3,48.645,20.34,,
T,50.70879,6.09965,263,0,48.657,11.93,,
T,50.70877,6.09961,263,0,48.66,3.6,,
T,50.70871,6.09947,263,0,48.672,11.93,,
T,50.70866,6.09936,263,0,48.682,9.56,,
T,50.70859,6.09921,263,0,48.695,13.15,,
T,50.70853,6.09908,263,0,48.706,11.35,,
T,50.70846,6.09893,263,0,48.72,13.15,,
T,50.7084,6.0988,262.9,-0.7,48.731,11.35,,
T,50.70832,6.09864,263,0.2,48.745,14.39,,
T,50.70826,6.0985,262.4,-4.3,48.757,11.93,,
T,50.70824,6.09847,262.3,-3.7,48.76,3.07,,
T,50.70819,6.09836,262,-2.9,48.77,9.56,,
T,50.70813,6.09822,262,-0.4,48.782,11.93,,
T,50.70806,6.09807,262,0,48.795,13.15,,
T,50.708,6.09794,262,0,48.806,11.35,,
T,50.70793,6.09778,262,0,48.82,13.72,,
T,50.70786,6.09764,261.9,-1.2,48.833,12.59,,
T,50.70783,6.09758,261.9,0.2,48.838,5.39,,
T,50.70779,6.09749,261.9,0.7,48.846,7.76,,
T,50.70772,6.09735,261.4,-4.4,48.858,12.59,,
T,50.70766,6.09721,261,-3.1,48.87,11.93,,
T,50.70759,6.09707,261,0,48.883,12.59,,
T,50.70753,6.09693,261,0,48.895,11.93,,
T,50.70746,6.09678,261,0,48.908,13.15,,
T,50.70739,6.09663,261,0,48.921,13.15,,
T,50.70732,6.09649,261,0,48.934,12.59,,
T,50.70728,6.09638,261,-0.4,48.943,8.95,,
T,50.70725,6.09632,260.8,-4,48.948,5.39,,
T,50.70711,6.09603,260,-2.9,48.974,25.73,,
T,50.70704,6.09589,260,0,48.986,12.59,,
T,50.70698,6.09575,260,0,48.998,11.93,,
T,50.70694,6.09566,260,0,49.006,7.76,,
T,50.70691,6.0956,260,0,49.011,5.39,,
T,50.70684,6.09546,260,0,49.024,12.59,,
T,50.70679,6.09533,260,0,49.035,10.74,,
T,50.70673,6.09521,259.8,-2.3,49.046,10.79,,
T,50.70665,6.09503,259.2,-3.8,49.061,15.52,,
T,50.70658,6.09489,259.2,0.2,49.074,12.59,,
T,50.70651,6.09475,259.1,-1,49.086,12.59,,
T,50.70646,6.09462,258.9,-1.4,49.097,10.74,,
T,50.7063,6.09429,258.6,-1,49.126,29.33,,
T,50.70626,6.09421,258.5,-1,49.134,7.19,,
